originapt,destapt,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,fare_lg
BUR,ELP,20092,14070,26930,"Glendale, California, USA","El Paso, Texas, USA",714,37.47252747,188.1960117,WN,193.3736287
BUR,EUG,20092,14070,27720,"Glendale, California, USA","Eugene, Oregon, USA",732,18.24175824,205.0020482,UA,215.3105
BUR,FLL,20092,14070,29420,"Glendale, California, USA","Ft. Lauderdale, Florida, USA",2340,31.75824176,208.4240138,US,197.3644118
BUR,BDL,20092,14070,35510,"Glendale, California, USA","Hartford, Ct/Springfield, Ma, USA",2516,24.50549451,245.3169507,WN,236.13208
BUR,HOU,20092,14070,37320,"Glendale, California, USA","Houston, Texas, USA",1389,64.72527473,218.0034975,WN,215.1263736
BUR,IND,20092,14070,38490,"Glendale, California, USA","Indianapolis, Indiana, USA",1805,45.16483517,215.9611192,WN,211.1303846
BUR,JAX,20092,14070,40140,"Glendale, California, USA","Jacksonville, Florida, USA",2149,12.08791209,221.3666364,WN,210.562037
BUR,MCI,20092,14070,42650,"Glendale, California, USA","Kansas City, Missouri, USA",1354,35.4945055,208.6495356,WN,213.0681143
BUR,LAS,20092,14070,48880,"Glendale, California, USA","Las Vegas, Nevada, USA",223,1711.978022,102.779742,WN,104.2634628
BUR,LIT,20092,14070,50670,"Glendale, California, USA","Little Rock, Arkansas, USA",1488,21.97802198,199.5581,WN,212.1119608
BUR,SDF,20092,14070,51510,"Glendale, California, USA","Louisville, Kentucky, USA",1834,25.6043956,209.5132189,WN,203.988773
BUR,MHT,20092,14070,53970,"Glendale, California, USA","Manchester, New Hampshire, USA",2576,12.63736264,211.0418261,WN,205.3737383
BUR,MEM,20092,14070,57180,"Glendale, California, USA","Memphis, Tennessee, USA",1613,13.40659341,226.4116393,US,222.2542857
BUR,MSP,20092,14070,57970,"Glendale, California, USA","Minneapolis/St.Paul, Minnesota, USA",1523,61.20879121,140.8237343,AA,134.0698065
BUR,BNA,20092,14070,62860,"Glendale, California, USA","Nashville, Tennessee, USA",1790,36.15384615,222.6346505,WN,223.8610127
BUR,MSY,20092,14070,63580,"Glendale, California, USA","New Orleans, Louisiana, USA",1668,34.61538462,223.9206032,WN,235.5912676
BUR,LGA,20092,14070,63760,"Glendale, California, USA","New York, New York, USA",2465,803.8461539,210.4293219,B6,209.353136
BUR,ORF,20092,14070,64500,"Glendale, California, USA","Norfolk, Virginia, USA",2363,11.42857143,235.7861539,WN,199.0346269
BUR,OAK,20092,14070,65420,"Glendale, California, USA","Oakland, California, USA",325,2261.648352,109.5058316,WN,109.4823471
BUR,OKC,20092,14070,65840,"Glendale, California, USA","Oklahoma City, Oklahoma, USA",1181,42.08791209,221.0098433,WN,217.8355556
BUR,OMA,20092,14070,66060,"Glendale, California, USA","Omaha, Nebraska, USA",1319,68.35164835,145.9979904,WN,149.87264
BUR,MCO,20092,14070,66600,"Glendale, California, USA","Orlando, Florida, USA",2214,48.68131868,214.9026411,WN,205.8276995
BUR,PHL,20092,14070,69880,"Glendale, California, USA","Philadelphia, Pennsylvania, USA",2392,72.85714286,224.040362,WN,208.9237109
BUR,PHX,20092,14070,69980,"Glendale, California, USA","Phoenix, Arizona, USA",369,1125.054945,103.0437761,WN,103.7534523
BUR,PIT,20092,14070,70470,"Glendale, California, USA","Pittsburgh, Pennsylvania, USA",2126,36.04395604,197.8005793,WN,193.0637576
BUR,PDX,20092,14070,71790,"Glendale, California, USA","Portland, Oregon, USA",817,383.6263736,163.8208823,AS,156.4848577
BUR,RDU,20092,14070,74830,"Glendale, California, USA","Raleigh/Durham, North Carolina, USA",2232,48.9010989,198.9463146,WN,193.240724
BUR,RNO,20092,14070,75500,"Glendale, California, USA","Reno, Nevada, USA",374,136.4835165,127.4399114,WN,127.2633986
BUR,RIC,20092,14070,75820,"Glendale, California, USA","Richmond, Virginia, USA",2297,11.64835165,208.9059434,AA,195.9923077
BUR,SMF,20092,14070,77850,"Glendale, California, USA","Sacramento, California, USA",358,1444.175824,107.443237,WN,107.4304263
BUR,STL,20092,14070,78460,"Glendale, California, USA","St. Louis, Missouri, USA",1584,42.96703297,209.7367263,WN,212.9903211
BUR,SLC,20092,14070,79070,"Glendale, California, USA","Salt Lake City, Utah, USA",574,157.9120879,146.4068198,DL,145.4576431
BUR,SAT,20092,14070,79360,"Glendale, California, USA","San Antonio, Texas, USA",1211,38.46153846,223.6469143,WN,222.7944845
BUR,SFO,20092,14070,79830,"Glendale, California, USA","San Francisco, California, USA",326,196.9230769,169.2389955,UA,169.7327775
BUR,SJC,20092,14070,80050,"Glendale, California, USA","San Jose, California, USA",296,1178.901099,105.5794472,WN,105.5759681
BUR,SEA,20092,14070,82630,"Glendale, California, USA","Seattle, Washington, USA",937,663.4065934,139.5078566,AS,138.0070994
BUR,GEG,20092,14070,85290,"Glendale, California, USA","Spokane, Washington, USA",927,82.1978022,179.225615,WN,178.3286186
BUR,TPA,20092,14070,87870,"Glendale, California, USA","Tampa, Florida, USA",2155,40.43956044,215.112038,WN,221.592236
BUR,TUS,20092,14070,91940,"Glendale, California, USA","Tucson, Arizona, USA",453,32.1978022,148.2391126,WN,149.2626108
BUR,TUL,20092,14070,92080,"Glendale, California, USA","Tulsa, Oklahoma, USA",1276,40.32967033,205.9228338,WN,193.853814
BUR,IAD,20092,14070,96460,"Glendale, California, USA","Washington, D.C., USA",2302,51.31868132,247.1725696,AA,241.7137838
BUR,ICT,20092,14070,97500,"Glendale, California, USA","Wichita, Kansas, USA",1195,14.72527473,230.2480597,AA,214.557
BTV,CHS,20092,14210,17900,"Burlington, Vermont, USA","Charleston, South Carolina, USA",880,19.78021978,151.0539444,US,149.2091964
BTV,CLT,20092,14210,17960,"Burlington, Vermont, USA","Charlotte, North Carolina, USA",761,95.82417582,119.5184518,US,126.4616798
BTV,ORD,20092,14210,18500,"Burlington, Vermont, USA","Chicago, Illinois, USA",763,108.4615385,220.5325329,UA,251.7024746
BTV,CVG,20092,14210,19270,"Burlington, Vermont, USA","Cincinnati, Ohio, USA",702,14.3956044,204.2532824,DL,199.6148485
BTV,CLE,20092,14210,19770,"Burlington, Vermont, USA","Cleveland, Ohio, USA",489,10,195.3575824,US,187.7995
BTV,CMH,20092,14210,20570,"Burlington, Vermont, USA","Columbus, Ohio, USA",586,19.45054945,146.5749718,US,156.91
BTV,DFW,20092,14210,23210,"Burlington, Vermont, USA","Dallas/Ft.Worth, Texas, USA",1510,37.8021978,245.3350291,US,225.861062
BTV,DAY,20092,14210,23680,"Burlington, Vermont, USA","Dayton, Ohio, USA",649,12.08791209,214.9530909,US,236.2647826
BTV,DEN,20092,14210,24090,"Burlington, Vermont, USA","Denver, Colorado, USA",1639,84.17582418,216.2274674,UA,230.8538597
BTV,DTW,20092,14210,24260,"Burlington, Vermont, USA","Detroit, Michigan, USA",536,39.45054945,235.9345125,NW,237.6485217
BTV,FLL,20092,14210,29420,"Burlington, Vermont, USA","Ft. Lauderdale, Florida, USA",1328,84.94505495,157.7783571,B6,162.4576
BTV,RSW,20092,14210,29540,"Burlington, Vermont, USA","Ft. Myers, Florida, USA",1326,64.94505495,173.8435025,B6,177.5206434
BTV,GSO,20092,14210,33460,"Burlington, Vermont, USA","Greensboro/High Point, Nc, USA",680,10.87912088,162.8846465,US,178.75875
BTV,IAH,20092,14210,37320,"Burlington, Vermont, USA","Houston, Texas, USA",1585,36.7032967,211.7768862,CO,222.6328889
BTV,IND,20092,14210,38490,"Burlington, Vermont, USA","Indianapolis, Indiana, USA",749,24.06593407,185.9505023,US,147.06
BTV,JAX,20092,14210,40140,"Burlington, Vermont, USA","Jacksonville, Florida, USA",1071,40.65934066,170.3850811,US,194.0127703
BTV,MCI,20092,14210,42650,"Burlington, Vermont, USA","Kansas City, Missouri, USA",1164,13.2967033,211.1463636,UA,227.5355932
BTV,TYS,20092,14210,45540,"Burlington, Vermont, USA","Knoxville, Tennessee, USA",827,10,202.8040659,US,218.3017391
BTV,LAS,20092,14210,48880,"Burlington, Vermont, USA","Las Vegas, Nevada, USA",2267,54.94505495,217.15652,UA,218.8174775
BTV,LAX,20092,14210,51410,"Burlington, Vermont, USA","Los Angeles, California, USA",2500,62.63736264,240.1777368,UA,250.0444037
BTV,MSN,20092,14210,52470,"Burlington, Vermont, USA","Madison, Wisconsin, USA",813,16.48351648,171.8512,UA,142.7060294
BTV,MEM,20092,14210,57180,"Burlington, Vermont, USA","Memphis, Tennessee, USA",1103,10.32967033,215.0461702,UA,199.0896552
BTV,MIA,20092,14210,57560,"Burlington, Vermont, USA","Miami, Florida, USA",1348,10.87912088,208.0026263,DL,231.6262857
BTV,MKE,20092,14210,57850,"Burlington, Vermont, USA","Milwaukee, Wisconsin, USA",745,20.10989011,135.4617486,UA,128.3701667
BTV,MSP,20092,14210,57970,"Burlington, Vermont, USA","Minneapolis/St.Paul, Minnesota, USA",986,45.05494506,225.1052683,NW,218.2186429
BTV,BNA,20092,14210,62860,"Burlington, Vermont, USA","Nashville, Tennessee, USA",916,26.59340659,158.8116116,US,175.2020184
BTV,MSY,20092,14210,63580,"Burlington, Vermont, USA","New Orleans, Louisiana, USA",1368,31.31868132,179.3712632,B6,170.6409322
BTV,LGA,20092,14210,63760,"Burlington, Vermont, USA","New York, New York, USA",267,393.1868132,101.527848,B6,94.62766869
BTV,ORF,20092,14210,64500,"Burlington, Vermont, USA","Norfolk, Virginia, USA",547,18.46153846,198.62,US,189.4990351
BTV,OAK,20092,14210,65420,"Burlington, Vermont, USA","Oakland, California, USA",2564,13.73626374,243.38848,B6,238.7135593
BTV,MCO,20092,14210,66600,"Burlington, Vermont, USA","Orlando, Florida, USA",1195,258.1318681,149.837633,B6,147.0089075
BTV,PHL,20092,14210,69880,"Burlington, Vermont, USA","Philadelphia, Pennsylvania, USA",336,49.01098901,260.4557175,US,263.4660377
BTV,PHX,20092,14210,69980,"Burlington, Vermont, USA","Phoenix, Arizona, USA",2203,51.86813187,212.773411,US,239.871223
BTV,PIT,20092,14210,70470,"Burlington, Vermont, USA","Pittsburgh, Pennsylvania, USA",454,33.95604396,132.8729126,US,142.7924852
BTV,PDX,20092,14210,71790,"Burlington, Vermont, USA","Portland, Oregon, USA",2383,38.13186813,216.8658213,UA,237.3502985
BTV,RDU,20092,14210,74830,"Burlington, Vermont, USA","Raleigh/Durham, North Carolina, USA",663,68.57142857,130.8696314,US,145.7380827
BTV,RIC,20092,14210,75820,"Burlington, Vermont, USA","Richmond, Virginia, USA",528,33.95604396,125.5535599,US,139.1682993
BTV,SMF,20092,14210,77850,"Burlington, Vermont, USA","Sacramento, California, USA",2504,14.06593407,255.9707813,UA,269.153253
BTV,STL,20092,14210,78460,"Burlington, Vermont, USA","St. Louis, Missouri, USA",972,24.17582418,226.3165,UA,204.7448361
BTV,SLC,20092,14210,79070,"Burlington, Vermont, USA","Salt Lake City, Utah, USA",1976,32.08791209,229.2089384,DL,220.0719697
BTV,SAT,20092,14210,79360,"Burlington, Vermont, USA","San Antonio, Texas, USA",1726,11.31868132,306.2092233,UA,382.4825
BTV,SAN,20092,14210,79520,"Burlington, Vermont, USA","San Diego, California, USA",2483,40.43956044,226.5132609,UA,266.4059794
BTV,SFO,20092,14210,79830,"Burlington, Vermont, USA","San Francisco, California, USA",2575,89.89010989,216.4813447,UA,236.1322561
BTV,SRQ,20092,14210,82080,"Burlington, Vermont, USA","Sarasota/Bradenton, Florida, USA",1288,17.8021978,157.0016667,B6,159.6991837
BTV,SEA,20092,14210,82630,"Burlington, Vermont, USA","Seattle, Washington, USA",2337,57.58241758,228.4874046,UA,253.041625
BTV,TPA,20092,14210,87870,"Burlington, Vermont, USA","Tampa, Florida, USA",1251,84.61538462,148.398,B6,142.6012857
BTV,IAD,20092,14210,96460,"Burlington, Vermont, USA","Washington, D.C., USA",442,140.4395604,225.4589437,US,243.7522222
BTV,PBI,20092,14210,97160,"Burlington, Vermont, USA","West Palm Beach, Florida, USA",1286,43.73626374,165.2481407,B6,174.969122
BTV,ILM,20092,14210,97780,"Burlington, Vermont, USA","Wilmington, North Carolina, USA",748,11.64835165,140.889717,US,138.6482828
CLD,LAX,20092,16580,51410,"Carlsbad, California, USA","Los Angeles, California, USA",86,13.40659341,89.65385246,UA,89.65385246
CPR,IAH,20092,16940,37320,"Casper, Wyoming, USA","Houston, Texas, USA",1083,20,372.5713736,UA,372.6500667
CPR,LAS,20092,16940,48880,"Casper, Wyoming, USA","Las Vegas, Nevada, USA",661,49.78021978,100.3955408,G4,81.18488834
CPR,SLC,20092,16940,79070,"Casper, Wyoming, USA","Salt Lake City, Utah, USA",320,15.6043956,249.5400704,DL,253.3874453
CID,CLT,20092,17470,17960,"Cedar Rapids/Iowa City, Iowa, USA","Charlotte, North Carolina, USA",742,19.78021978,188.6894444,UA,196.6313208
CID,ORD,20092,17470,18500,"Cedar Rapids/Iowa City, Iowa, USA","Chicago, Illinois, USA",196,49.89010989,180.632467,AA,163.7446
CID,CVG,20092,17470,19270,"Cedar Rapids/Iowa City, Iowa, USA","Cincinnati, Ohio, USA",419,30.32967033,184.408442,DL,179.6471321
CID,CLE,20092,17470,19770,"Cedar Rapids/Iowa City, Iowa, USA","Cleveland, Ohio, USA",511,15.71428571,154.5424476,UA,154.494386
CID,CMH,20092,17470,20570,"Cedar Rapids/Iowa City, Iowa, USA","Columbus, Ohio, USA",480,15.93406593,160.9644828,DL,145.6632076
CID,DFW,20092,17470,23210,"Cedar Rapids/Iowa City, Iowa, USA","Dallas/Ft.Worth, Texas, USA",685,97.69230769,229.2028571,AA,233.5938158
CID,DEN,20092,17470,24090,"Cedar Rapids/Iowa City, Iowa, USA","Denver, Colorado, USA",692,59.34065934,246.510537,UA,250.6838967
CID,DTW,20092,17470,24260,"Cedar Rapids/Iowa City, Iowa, USA","Detroit, Michigan, USA",431,29.01098901,261.938447,NW,259.9689333
CID,FLL,20092,17470,29420,"Cedar Rapids/Iowa City, Iowa, USA","Ft. Lauderdale, Florida, USA",1273,13.84615385,237.2328571,AA,242.927541
CID,RSW,20092,17470,29540,"Cedar Rapids/Iowa City, Iowa, USA","Ft. Myers, Florida, USA",1200,10.65934066,229.3401031,AA,191.1932558
CID,BDL,20092,17470,35510,"Cedar Rapids/Iowa City, Iowa, USA","Hartford, Ct/Springfield, Ma, USA",979,14.06593407,244.5867969,NW,249.2032558
CID,IAH,20092,17470,37320,"Cedar Rapids/Iowa City, Iowa, USA","Houston, Texas, USA",867,43.95604396,195.032375,AA,181.9293233
CID,IND,20092,17470,38490,"Cedar Rapids/Iowa City, Iowa, USA","Indianapolis, Indiana, USA",321,16.04395604,158.995411,AA,158.7070175
CID,JAX,20092,17470,40140,"Cedar Rapids/Iowa City, Iowa, USA","Jacksonville, Florida, USA",964,10.87912088,246.7367677,DL,242.8514583
CID,LAS,20092,17470,48880,"Cedar Rapids/Iowa City, Iowa, USA","Las Vegas, Nevada, USA",1320,191.6483517,146.8801491,G4,134.647326
CID,LAX,20092,17470,51410,"Cedar Rapids/Iowa City, Iowa, USA","Los Angeles, California, USA",1551,47.8021978,261.1101609,UA,282.0697159
CID,SDF,20092,17470,51510,"Cedar Rapids/Iowa City, Iowa, USA","Louisville, Kentucky, USA",407,13.84615385,148.1146032,UA,152.4204762
CID,MEM,20092,17470,57180,"Cedar Rapids/Iowa City, Iowa, USA","Memphis, Tennessee, USA",481,11.42857143,212.8074039,NW,218.0397222
CID,MIA,20092,17470,57560,"Cedar Rapids/Iowa City, Iowa, USA","Miami, Florida, USA",1286,11.97802198,252.4694495,AA,247.8368571
CID,MSP,20092,17470,57970,"Cedar Rapids/Iowa City, Iowa, USA","Minneapolis/St.Paul, Minnesota, USA",221,28.13186813,221.4252344,NW,221.9911508
CID,BNA,20092,17470,62860,"Cedar Rapids/Iowa City, Iowa, USA","Nashville, Tennessee, USA",480,21.31868132,199.202732,AA,182.1186539
CID,MSY,20092,17470,63580,"Cedar Rapids/Iowa City, Iowa, USA","New Orleans, Louisiana, USA",824,14.28571429,214.52,AA,208.8728431
CID,LGA,20092,17470,63760,"Cedar Rapids/Iowa City, Iowa, USA","New York, New York, USA",936,97.8021978,198.0902921,AA,182.9805017
CID,ONT,20092,17470,66180,"Cedar Rapids/Iowa City, Iowa, USA","Ontario, California, USA",1507,10.10989011,253.2855435,AA,276.8421818
CID,MCO,20092,17470,66600,"Cedar Rapids/Iowa City, Iowa, USA","Orlando, Florida, USA",1096,27.58241758,207.4509562,AA,207.3445882
CID,PHL,20092,17470,69880,"Cedar Rapids/Iowa City, Iowa, USA","Philadelphia, Pennsylvania, USA",872,36.92307692,201.2745238,UA,199.5869828
CID,PHX,20092,17470,69980,"Cedar Rapids/Iowa City, Iowa, USA","Phoenix, Arizona, USA",1252,169.1208791,131.94013,G4,110.9266893
CID,PIT,20092,17470,70470,"Cedar Rapids/Iowa City, Iowa, USA","Pittsburgh, Pennsylvania, USA",605,15.93406593,158.5557241,UA,157.9618462
CID,PDX,20092,17470,71790,"Cedar Rapids/Iowa City, Iowa, USA","Portland, Oregon, USA",1557,15.6043956,323.283662,NW,296.0049091
CID,PVD,20092,17470,73020,"Cedar Rapids/Iowa City, Iowa, USA","Providence, Rhode Island, USA",1045,10.21978022,233.1901075,UA,240.576
CID,RDU,20092,17470,74830,"Cedar Rapids/Iowa City, Iowa, USA","Raleigh/Durham, North Carolina, USA",810,31.31868132,166.4514386,AA,163.1546392
CID,RIC,20092,17470,75820,"Cedar Rapids/Iowa City, Iowa, USA","Richmond, Virginia, USA",823,11.20879121,193.5681373,UA,192.8210526
CID,SMF,20092,17470,77850,"Cedar Rapids/Iowa City, Iowa, USA","Sacramento, California, USA",1586,11.0989011,302.9958416,UA,290.0114754
CID,SLC,20092,17470,79070,"Cedar Rapids/Iowa City, Iowa, USA","Salt Lake City, Utah, USA",1054,13.18681319,277.8563333,UA,255.3566667
CID,SAT,20092,17470,79360,"Cedar Rapids/Iowa City, Iowa, USA","San Antonio, Texas, USA",932,31.42857143,203.5504196,AA,195.808629
CID,SAN,20092,17470,79520,"Cedar Rapids/Iowa City, Iowa, USA","San Diego, California, USA",1531,37.14285714,264.9832249,AA,258.7796703
CID,SFB,20092,17470,79812,"Cedar Rapids/Iowa City, Iowa, USA","Sanford, Florida, USA",1078,85.38461539,92.45758044,G4,92.45758044
CID,SFO,20092,17470,79830,"Cedar Rapids/Iowa City, Iowa, USA","San Francisco, California, USA",1650,31.42857143,292.139021,UA,306.1054331
CID,SJC,20092,17470,80050,"Cedar Rapids/Iowa City, Iowa, USA","San Jose, California, USA",1633,12.52747253,347.6155263,AA,295.8194828
CID,SNA,20092,17470,80650,"Cedar Rapids/Iowa City, Iowa, USA","Santa Ana, California, USA",1532,17.69230769,305.9963975,AA,287.7781928
CID,SEA,20092,17470,82630,"Cedar Rapids/Iowa City, Iowa, USA","Seattle, Washington, USA",1545,39.89010989,251.0098898,NW,246.10856
CID,TPA,20092,17470,87870,"Cedar Rapids/Iowa City, Iowa, USA","Tampa, Florida, USA",1090,61.53846154,124.6230714,G4,85.01074074
CID,IAD,20092,17470,96460,"Cedar Rapids/Iowa City, Iowa, USA","Washington, D.C., USA",801,90.32967033,204.6538929,UA,210.3246409
CMI,ORD,20092,17680,18500,"Champaign, Illinois, USA","Chicago, Illinois, USA",135,10.76923077,171.7320408,AA,171.7320408
CMI,DFW,20092,17680,23210,"Champaign, Illinois, USA","Dallas/Ft.Worth, Texas, USA",693,19.67032967,230.1726257,AA,226.2158621
CMI,DTW,20092,17680,24260,"Champaign, Illinois, USA","Detroit, Michigan, USA",298,15.4945055,168.5670922,NW,164.4698333
CMI,LAS,20092,17680,48880,"Champaign, Illinois, USA","Las Vegas, Nevada, USA",1485,10.21978022,198.5134409,AA,194.0217857
CMI,LAX,20092,17680,51410,"Champaign, Illinois, USA","Los Angeles, California, USA",1710,12.30769231,264.8651786,AA,258.1829126
CMI,MSP,20092,17680,57970,"Champaign, Illinois, USA","Minneapolis/St.Paul, Minnesota, USA",419,10.87912088,163.159697,AA,160.0961333
CMI,LGA,20092,17680,63760,"Champaign, Illinois, USA","New York, New York, USA",766,31.97802198,220.637732,AA,226.0505172
CMI,PHL,20092,17680,69880,"Champaign, Illinois, USA","Philadelphia, Pennsylvania, USA",691,13.18681319,183.91125,AA,178.4451807
CMI,SAN,20092,17680,79520,"Champaign, Illinois, USA","San Diego, California, USA",1680,10.98901099,264.6848,AA,263.0870526
CMI,SFO,20092,17680,79830,"Champaign, Illinois, USA","San Francisco, California, USA",1836,14.06593407,273.12375,AA,266.0130357
CMI,SEA,20092,17680,82630,"Champaign, Illinois, USA","Seattle, Washington, USA",1762,11.64835165,261.4960377,AA,258.4121591
CMI,IAD,20092,17680,96460,"Champaign, Illinois, USA","Washington, D.C., USA",607,30.10989011,206.2822993,AA,206.3956466
CHS,CLT,20092,17900,17960,"Charleston, South Carolina, USA","Charlotte, North Carolina, USA",168,13.73626374,157.46304,US,157.46304
CHS,ORD,20092,17900,18500,"Charleston, South Carolina, USA","Chicago, Illinois, USA",760,230.1098901,212.6198711,UA,250.2462168
CHS,CVG,20092,17900,19270,"Charleston, South Carolina, USA","Cincinnati, Ohio, USA",497,84.61538462,135.1350649,DL,133.3980726
CHS,CLE,20092,17900,19770,"Charleston, South Carolina, USA","Cleveland, Ohio, USA",595,28.35164835,210.2257752,DL,203.27
CHS,CMH,20092,17900,20570,"Charleston, South Carolina, USA","Columbus, Ohio, USA",514,53.95604396,155.1967617,DL,155.9523558
CHS,DFW,20092,17900,23210,"Charleston, South Carolina, USA","Dallas/Ft.Worth, Texas, USA",987,179.6703297,193.9457737,AA,195.0228918
CHS,DAY,20092,17900,23680,"Charleston, South Carolina, USA","Dayton, Ohio, USA",536,44.61538462,127.3704187,FL,99.17794118
CHS,DEN,20092,17900,24090,"Charleston, South Carolina, USA","Denver, Colorado, USA",1449,122.3076923,190.5691554,DL,178.0091449
CHS,DTW,20092,17900,24260,"Charleston, South Carolina, USA","Detroit, Michigan, USA",668,133.8461539,189.5165353,NW,185.932843
CHS,ELP,20092,17900,26930,"Charleston, South Carolina, USA","El Paso, Texas, USA",1538,11.53846154,341.9086667,AA,391.5563265
CHS,FNT,20092,17900,28670,"Charleston, South Carolina, USA","Flint, Michigan, USA",723,19.89010989,146.5788398,FL,147.6397531
CHS,FLL,20092,17900,29420,"Charleston, South Carolina, USA","Ft. Lauderdale, Florida, USA",470,47.36263736,212.6701856,DL,198.7744792
CHS,RSW,20092,17900,29540,"Charleston, South Carolina, USA","Ft. Myers, Florida, USA",450,15.6043956,213.0761972,DL,231.9877778
CHS,GRR,20092,17900,33290,"Charleston, South Carolina, USA","Grand Rapids, Michigan, USA",750,12.08791209,244.197,DL,249.2415217
CHS,MDT,20092,17900,35420,"Charleston, South Carolina, USA","Harrisburg, Pennsylvania, USA",535,30.10989011,145.8876642,US,143.8160352
CHS,BDL,20092,17900,35510,"Charleston, South Carolina, USA","Hartford, Ct/Springfield, Ma, USA",742,86.26373626,157.7917707,US,170.7758836
CHS,IAH,20092,17900,37320,"Charleston, South Carolina, USA","Houston, Texas, USA",928,48.24175824,219.458246,US,242.3849315
CHS,HSV,20092,17900,37550,"Charleston, South Carolina, USA","Huntsville, Alabama, USA",406,10.87912088,284.3393939,DL,297.2201852
CHS,IND,20092,17900,38490,"Charleston, South Carolina, USA","Indianapolis, Indiana, USA",585,86.59340659,138.6672208,US,154.238718
CHS,MCI,20092,17900,42650,"Charleston, South Carolina, USA","Kansas City, Missouri, USA",930,76.48351648,148.0940374,DL,150.2746823
CHS,LAS,20092,17900,48880,"Charleston, South Carolina, USA","Las Vegas, Nevada, USA",2006,78.35164835,235.6263955,DL,263.7179694
CHS,LEX,20092,17900,49850,"Charleston, South Carolina, USA","Lexington/Frankfort, Kentucky, USA",438,12.1978022,180.5823423,US,155.2437736
CHS,LIT,20092,17900,50670,"Charleston, South Carolina, USA","Little Rock, Arkansas, USA",712,22.85714286,179.2895192,DL,168.877381
CHS,LAX,20092,17900,51410,"Charleston, South Carolina, USA","Los Angeles, California, USA",2206,132.7472528,239.8796027,DL,264.2341699
CHS,SDF,20092,17900,51510,"Charleston, South Carolina, USA","Louisville, Kentucky, USA",485,34.50549451,159.5253822,US,160.2987898
CHS,MSN,20092,17900,52470,"Charleston, South Carolina, USA","Madison, Wisconsin, USA",868,17.36263736,151.3808228,UA,146.6754795
CHS,MHT,20092,17900,53970,"Charleston, South Carolina, USA","Manchester, New Hampshire, USA",836,35.82417582,168.9931902,US,172.1635294
CHS,MEM,20092,17900,57180,"Charleston, South Carolina, USA","Memphis, Tennessee, USA",589,69.67032967,166.5633281,NW,159.961131
CHS,MIA,20092,17900,57560,"Charleston, South Carolina, USA","Miami, Florida, USA",490,38.02197802,220.4041041,DL,194.5790857
CHS,MKE,20092,17900,57850,"Charleston, South Carolina, USA","Milwaukee, Wisconsin, USA",815,57.14285714,131.57575,DL,152.9989928
CHS,MSP,20092,17900,57970,"Charleston, South Carolina, USA","Minneapolis/St.Paul, Minnesota, USA",1087,89.12087912,179.5841307,DL,177.7281447
CHS,MLI,20092,17900,58700,"Charleston, South Carolina, USA","Moline, Illinois, USA",824,22.52747253,161.2476585,FL,132.2190909
CHS,BNA,20092,17900,62860,"Charleston, South Carolina, USA","Nashville, Tennessee, USA",439,41.75824176,238.8343158,DL,246.5351613
CHS,MSY,20092,17900,63580,"Charleston, South Carolina, USA","New Orleans, Louisiana, USA",635,57.25274725,198.3405758,DL,187.2173741
CHS,PHF,20092,17900,63680,"Charleston, South Carolina, USA","Newport News/Wmsburg, Virginia, USA",354,14.28571429,240.2401539,US,287.4988235
CHS,LGA,20092,17900,63760,"Charleston, South Carolina, USA","New York, New York, USA",641,437.4725275,188.2323512,DL,187.0689557
CHS,ORF,20092,17900,64500,"Charleston, South Carolina, USA","Norfolk, Virginia, USA",351,33.51648352,277.3877377,US,288.4702881
CHS,OKC,20092,17900,65840,"Charleston, South Carolina, USA","Oklahoma City, Oklahoma, USA",1020,18.9010989,307.2979651,DL,353.0525893
CHS,OMA,20092,17900,66060,"Charleston, South Carolina, USA","Omaha, Nebraska, USA",1047,20.10989011,269.9406011,DL,271.1279221
CHS,MCO,20092,17900,66600,"Charleston, South Carolina, USA","Orlando, Florida, USA",317,38.35164835,210.075702,DL,208.9998621
CHS,PNS,20092,17900,69380,"Charleston, South Carolina, USA","Pensacola, Florida, USA",453,18.35164835,205.3873054,DL,214.4466019
CHS,PHL,20092,17900,69880,"Charleston, South Carolina, USA","Philadelphia, Pennsylvania, USA",550,199.7802198,216.0516942,US,221.4041667
CHS,PHX,20092,17900,69980,"Charleston, South Carolina, USA","Phoenix, Arizona, USA",1846,69.67032967,219.1588644,DL,223.7918333
CHS,PIT,20092,17900,70470,"Charleston, South Carolina, USA","Pittsburgh, Pennsylvania, USA",524,85.27472528,150.7920619,US,154.7579719
CHS,PWM,20092,17900,71760,"Charleston, South Carolina, USA","Portland, Maine, USA",909,23.40659341,197.1597653,US,216.6265041
CHS,PDX,20092,17900,71790,"Charleston, South Carolina, USA","Portland, Oregon, USA",2411,19.01098901,299.4685549,DL,326.5996825
CHS,PVD,20092,17900,73020,"Charleston, South Carolina, USA","Providence, Rhode Island, USA",771,71.64835165,169.5225307,US,169.6249251
CHS,RIC,20092,17900,75820,"Charleston, South Carolina, USA","Richmond, Virginia, USA",353,24.72527473,199.9216889,US,199.3815094
CHS,ROC,20092,17900,76620,"Charleston, South Carolina, USA","Rochester, New York, USA",717,27.69230769,165.0636905,US,178.5583784
CHS,SMF,20092,17900,77850,"Charleston, South Carolina, USA","Sacramento, California, USA",2347,18.13186813,336.6082424,DL,392.7641463
