originapt,destapt,tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
ABR,MSP,Table 6,20084,00210,57970,"Aberdeen, South Dakota, USA","Minneapolis/St.Paul, Minnesota, USA",257,10.217391304,239.77202128,NW,98.936170213,238.75344086,NW,98.936170213,238.75344086,1
ABI,ATL,Table 6,20084,00300,05850,"Abilene, Texas, USA","Atlanta, Georgia, USA",889,10.760869565,220.2610101,AA,91.919191919,219.93604396,AA,91.919191919,219.93604396,2
ABI,ORD,Table 6,20084,00300,18500,"Abilene, Texas, USA","Chicago, Illinois, USA",924,11.630434783,234.36205607,AA,94.392523364,231.65514851,AA,94.392523364,231.65514851,3
ABI,DFW,Table 6,20084,00300,23210,"Abilene, Texas, USA","Dallas/Ft.Worth, Texas, USA",158,27.391304348,121.95472222,AA,100,121.95472222,AA,100,121.95472222,4
ABI,IAH,Table 6,20084,00300,37320,"Abilene, Texas, USA","Houston, Texas, USA",323,18.260869565,180.91059524,AA,93.452380952,177.87382166,AA,93.452380952,177.87382166,5
ABI,LAS,Table 6,20084,00300,48880,"Abilene, Texas, USA","Las Vegas, Nevada, USA",920,14.456521739,285.6962406,AA,98.496240602,276.31022901,AA,98.496240602,276.31022901,6
ABI,BNA,Table 6,20084,00300,62860,"Abilene, Texas, USA","Nashville, Tennessee, USA",786,10.760869565,216.88868687,AA,98.98989899,217.30153061,AA,98.98989899,217.30153061,7
ABI,LGA,Table 6,20084,00300,63760,"Abilene, Texas, USA","New York, New York, USA",1542,12.391304348,252.38605263,AA,94.736842105,251.88101852,AA,94.736842105,251.88101852,8
ABI,MCO,Table 6,20084,00300,66600,"Abilene, Texas, USA","Orlando, Florida, USA",1128,10.543478261,222.47969072,AA,98.969072165,221.59427083,AA,98.969072165,221.59427083,9
CAK,ABQ,Table 6,20084,01270,01680,"Akron/Canton, Ohio, USA","Albuquerque, New Mexico, USA",1427,12.065217391,212.5445045,F9,48.648648649,188.56111111,F9,48.648648649,188.56111111,10
CAK,ATL,Table 6,20084,01270,05850,"Akron/Canton, Ohio, USA","Atlanta, Georgia, USA",528,463.26086957,134.64786485,FL,63.467855467,128.13602588,FL,63.467855467,128.13602588,11
CAK,AUS,Table 6,20084,01270,06100,"Akron/Canton, Ohio, USA","Austin, Texas, USA",1172,14.239130435,211.29160305,DL,71.755725191,207.68925532,US,17.557251908,194.75304348,12
CAK,BHM,Table 6,20084,01270,11030,"Akron/Canton, Ohio, USA","Birmingham, Alabama, USA",585,11.195652174,208.74834951,DL,50.485436893,224.10730769,NW,14.563106796,145.13066667,13
CAK,BOS,Table 6,20084,01270,12200,"Akron/Canton, Ohio, USA","Boston, Massachusetts, USA",549,182.60869565,126.18376786,FL,86.25,122.37452726,FL,86.25,122.37452726,14
CAK,CHS,Table 6,20084,01270,17900,"Akron/Canton, Ohio, USA","Charleston, South Carolina, USA",558,26.956521739,174.33016129,US,46.774193548,183.25534483,FL,31.048387097,160.66506494,15
CAK,CLT,Table 6,20084,01270,17960,"Akron/Canton, Ohio, USA","Charlotte, North Carolina, USA",394,110.2173913,167.99465483,US,77.41617357,177.94012739,NW,10.355029586,128.46266667,16
CAK,ORD,Table 6,20084,01270,18500,"Akron/Canton, Ohio, USA","Chicago, Illinois, USA",344,52.065217391,190.515762,UA,92.48434238,182.30595937,UA,92.48434238,182.30595937,17
CAK,DFW,Table 6,20084,01270,23210,"Akron/Canton, Ohio, USA","Dallas/Ft.Worth, Texas, USA",1023,55.869565217,185.48459144,DL,41.828793774,178.76939535,DL,41.828793774,178.76939535,18
CAK,DEN,Table 6,20084,01270,24090,"Akron/Canton, Ohio, USA","Denver, Colorado, USA",1224,243.47826087,180.78548214,F9,90.9375,178.72752577,F9,90.9375,178.72752577,19
CAK,FLL,Table 6,20084,01270,29420,"Akron/Canton, Ohio, USA","Ft. Lauderdale, Florida, USA",1026,76.847826087,171.09963225,FL,54.59688826,165.9496114,FL,54.59688826,165.9496114,20
CAK,RSW,Table 6,20084,01270,29540,"Akron/Canton, Ohio, USA","Ft. Myers, Florida, USA",991,157.60869565,153.62832414,FL,90.689655172,152.43185551,FL,90.689655172,152.43185551,21
CAK,GSO,Table 6,20084,01270,33460,"Akron/Canton, Ohio, USA","Greensboro/High Point, Nc, USA",342,18.152173913,150.70473054,US,83.233532934,151.15899281,DL,10.778443114,149.01777778,22
CAK,IAH,Table 6,20084,01270,37320,"Akron/Canton, Ohio, USA","Houston, Texas, USA",1100,54.02173913,162.95486922,DL,56.539235412,143.27775801,DL,56.539235412,143.27775801,23
CAK,JAX,Table 6,20084,01270,40140,"Akron/Canton, Ohio, USA","Jacksonville, Florida, USA",719,38.695652174,175.4786236,FL,41.853932584,166.9642953,FL,41.853932584,166.9642953,24
CAK,MCI,Table 6,20084,01270,42650,"Akron/Canton, Ohio, USA","Kansas City, Missouri, USA",711,12.391304348,199.08157895,DL,35.964912281,216.76658537,NW,15.789473684,175.05,25
CAK,LAS,Table 6,20084,01270,48880,"Akron/Canton, Ohio, USA","Las Vegas, Nevada, USA",1846,108.04347826,158.39375252,DL,33.199195171,146.97654545,DL,33.199195171,146.97654545,26
CAK,LAX,Table 6,20084,01270,51410,"Akron/Canton, Ohio, USA","Los Angeles, California, USA",2073,51.086956522,225.83110638,UA,20,239.36670213,DL,18.936170213,216.47269663,27
CAK,MEM,Table 6,20084,01270,57180,"Akron/Canton, Ohio, USA","Memphis, Tennessee, USA",617,23.152173913,199.7443662,DL,36.61971831,202.51512821,NW,16.901408451,187.40777778,28
CAK,MIA,Table 6,20084,01270,57560,"Akron/Canton, Ohio, USA","Miami, Florida, USA",1044,46.847826087,165.93737819,DL,46.171693735,154.30035176,DL,46.171693735,154.30035176,29
CAK,MKE,Table 6,20084,01270,57850,"Akron/Canton, Ohio, USA","Milwaukee, Wisconsin, USA",361,11.086956522,131.41539216,NW,78.431372549,118.161375,NW,78.431372549,118.161375,30
CAK,MSP,Table 6,20084,01270,57970,"Akron/Canton, Ohio, USA","Minneapolis/St.Paul, Minnesota, USA",657,21.304347826,259.39581633,NW,53.06122449,249.21730769,US,11.224489796,203.69772727,31
CAK,BNA,Table 6,20084,01270,62860,"Akron/Canton, Ohio, USA","Nashville, Tennessee, USA",435,21.956521739,131.08851485,US,39.603960396,150.24175,NW,25.247524752,111.41098039,32
CAK,MSY,Table 6,20084,01270,63580,"Akron/Canton, Ohio, USA","New Orleans, Louisiana, USA",901,20.869565217,204.64036458,FL,38.541666667,221.26310811,DL,32.8125,187.96031746,33
CAK,LGA,Table 6,20084,01270,63760,"Akron/Canton, Ohio, USA","New York, New York, USA",402,366.95652174,117.32065462,FL,95.823459716,115.01886553,FL,95.823459716,115.01886553,34
CAK,ORF,Table 6,20084,01270,64500,"Akron/Canton, Ohio, USA","Norfolk, Virginia, USA",396,18.804347826,125.96624277,US,82.658959538,129.92307692,NW,10.98265896,111.37368421,35
CAK,OKC,Table 6,20084,01270,65840,"Akron/Canton, Ohio, USA","Oklahoma City, Oklahoma, USA",957,10.434782609,180.19791667,DL,62.5,185.54233333,NW,12.5,173.05416667,36
CAK,MCO,Table 6,20084,01270,66600,"Akron/Canton, Ohio, USA","Orlando, Florida, USA",860,260.43478261,142.4443197,FL,84.307178631,140.98191089,FL,84.307178631,140.98191089,37
CAK,PNS,Table 6,20084,01270,69380,"Akron/Canton, Ohio, USA","Pensacola, Florida, USA",789,24.347826087,184.2284375,FL,50,175.03714286,FL,50,175.03714286,38
CAK,PHL,Table 6,20084,01270,69880,"Akron/Canton, Ohio, USA","Philadelphia, Pennsylvania, USA",335,37.282608696,210.11495627,US,68.804664723,237.70457627,NW,30.320699708,148.53038462,39
CAK,PHX,Table 6,20084,01270,69980,"Akron/Canton, Ohio, USA","Phoenix, Arizona, USA",1754,58.260869565,188.93065299,F9,24.813432836,178.34586466,FL,17.723880597,174.30968421,40
CAK,PDX,Table 6,20084,01270,71790,"Akron/Canton, Ohio, USA","Portland, Oregon, USA",2078,17.282608696,230.22081761,UA,40.880503145,223.848,UA,40.880503145,223.848,41
CAK,PVD,Table 6,20084,01270,73020,"Akron/Canton, Ohio, USA","Providence, Rhode Island, USA",524,15.217391304,122.09578571,US,77.857142857,120.74963303,US,77.857142857,120.74963303,42
CAK,RDU,Table 6,20084,01270,74830,"Akron/Canton, Ohio, USA","Raleigh/Durham, North Carolina, USA",376,12.717391304,173.9217094,US,62.393162393,185.53082192,FL,11.111111111,137.57076923,43
CAK,RIC,Table 6,20084,01270,75820,"Akron/Canton, Ohio, USA","Richmond, Virginia, USA",323,11.739130435,138.2912037,US,79.62962963,143.46988372,FL,16.666666667,119.00166667,44
CAK,SMF,Table 6,20084,01270,77850,"Akron/Canton, Ohio, USA","Sacramento, California, USA",2123,16.304347826,230.69593333,F9,52.666666667,220.1264557,UA,26.666666667,209.57775,45
CAK,SLC,Table 6,20084,01270,79070,"Akron/Canton, Ohio, USA","Salt Lake City, Utah, USA",1591,12.5,250.10052174,F9,52.173913043,233.3445,F9,52.173913043,233.3445,46
CAK,SAT,Table 6,20084,01270,79360,"Akron/Canton, Ohio, USA","San Antonio, Texas, USA",1238,34.456521739,168.96772871,DL,40.378548896,169.72859375,FL,26.498422713,167.945,47
CAK,SAN,Table 6,20084,01270,79520,"Akron/Canton, Ohio, USA","San Diego, California, USA",2045,33.043478261,212.72957237,DL,27.960526316,229.82176471,F9,25.657894737,198.33512821,48
CAK,SFO,Table 6,20084,01270,79830,"Akron/Canton, Ohio, USA","San Francisco, California, USA",2187,28.695652174,218.15651515,DL,22.727272727,209.9625,US,15.151515152,206.327,49
CAK,SNA,Table 6,20084,01270,80650,"Akron/Canton, Ohio, USA","Santa Ana, California, USA",2052,14.782608696,236.45933824,DL,43.382352941,232.94050847,DL,43.382352941,232.94050847,50
CAK,SRQ,Table 6,20084,01270,82080,"Akron/Canton, Ohio, USA","Sarasota/Bradenton, Florida, USA",934,32.391304348,156.45432886,FL,47.986577181,140.39636364,FL,47.986577181,140.39636364,51
CAK,SAV,Table 6,20084,01270,82340,"Akron/Canton, Ohio, USA","Savannah, Georgia, USA",606,26.304347826,185.09293388,DL,55.785123967,193.70133333,FL,14.876033058,154.75194444,52
CAK,SEA,Table 6,20084,01270,82630,"Akron/Canton, Ohio, USA","Seattle, Washington, USA",2055,35.217391304,220.16049383,F9,44.444444444,206.745,F9,44.444444444,206.745,53
CAK,TPA,Table 6,20084,01270,87870,"Akron/Canton, Ohio, USA","Tampa, Florida, USA",894,308.04347826,123.65971418,FL,84.403669725,122.13191472,FL,84.403669725,122.13191472,54
CAK,TUS,Table 6,20084,01270,91940,"Akron/Canton, Ohio, USA","Tucson, Arizona, USA",1740,10.217391304,202.9612766,DL,42.553191489,199.14225,F9,12.765957447,185.56833333,55
CAK,PBI,Table 6,20084,01270,97160,"Akron/Canton, Ohio, USA","West Palm Beach, Florida, USA",984,32.391304348,173.4716443,DL,34.899328859,181.09230769,FL,32.214765101,164.1375,56
CAK,ILM,Table 6,20084,01270,97780,"Akron/Canton, Ohio, USA","Wilmington, North Carolina, USA",498,10.326086957,172.32852632,US,87.368421053,172.72951807,DL,9.4736842105,156.29444444,57
ABY,LGA,Table 6,20084,01540,63760,"Albany, Georgia, USA","New York, New York, USA",859,15.217391304,237.75378571,DL,97.142857143,238.22117647,DL,97.142857143,238.22117647,58
ABY,IAD,Table 6,20084,01540,96460,"Albany, Georgia, USA","Washington, D.C., USA",647,18.369565217,284.79757396,DL,98.224852071,283.50801205,DL,98.224852071,283.50801205,59
ALB,ABQ,Table 6,20084,01580,01680,"Albany, New York, USA","Albuquerque, New Mexico, USA",1833,39.891304348,230.03716621,WN,52.04359673,235.16842932,UA,26.158038147,219.01927083,60
ALB,AVL,Table 6,20084,01580,05420,"Albany, New York, USA","Asheville, North Carolina, USA",688,16.304347826,144.97533333,US,57.333333333,160.83639535,NW,14.666666667,100.21,61
ALB,ATL,Table 6,20084,01580,05850,"Albany, New York, USA","Atlanta, Georgia, USA",852,145.10869565,295.55625468,DL,60.449438202,325.97391574,US,24.344569288,237.66270769,62
ALB,AUS,Table 6,20084,01580,06100,"Albany, New York, USA","Austin, Texas, USA",1577,64.891304348,215.44162479,WN,32.998324958,232.28893401,CO,12.730318258,178.03934211,63
ALB,BWI,Table 6,20084,01580,07220,"Albany, New York, USA","Baltimore, Maryland, USA",288,522.17391304,111.66344296,WN,96.461282265,111.02509279,WN,96.461282265,111.02509279,64
ALB,BHM,Table 6,20084,01580,11030,"Albany, New York, USA","Birmingham, Alabama, USA",946,24.130434783,203.55558559,WN,37.387387387,214.99373494,DL,28.378378378,198.7631746,65
ALB,BUR,Table 6,20084,01580,14070,"Albany, New York, USA","Glendale, California, USA",2457,15.97826087,271.5285034,WN,95.918367347,270.08106383,WN,95.918367347,270.08106383,66
ALB,CHS,Table 6,20084,01580,17900,"Albany, New York, USA","Charleston, South Carolina, USA",759,34.02173913,166.54038339,US,63.57827476,172.58547739,DL,19.808306709,154.27403226,67
ALB,CLT,Table 6,20084,01580,17960,"Albany, New York, USA","Charlotte, North Carolina, USA",646,127.7173913,205.70891064,US,66.638297872,238.03711367,NW,10.29787234,119.83950413,68
ALB,MDW,Table 6,20084,01580,18500,"Albany, New York, USA","Chicago, Illinois, USA",723,320.86956522,192.96376016,UA,53.048780488,197.79490421,WN,35.501355014,184.71640267,69
ALB,CVG,Table 6,20084,01580,19270,"Albany, New York, USA","Cincinnati, Ohio, USA",623,37.282608696,289.36638484,DL,76.093294461,304.60528736,US,13.411078717,246.67695652,70
ALB,CLE,Table 6,20084,01580,19770,"Albany, New York, USA","Cleveland, Ohio, USA",424,18.043478261,180.24518072,WN,56.024096386,180.5783871,US,25.301204819,170.9002381,71
ALB,COS,Table 6,20084,01580,20410,"Albany, New York, USA","Colorado Springs, Colorado, USA",1634,11.086956522,224.83647059,UA,84.31372549,230.88732558,DL,5.8823529412,159.29333333,72
ALB,CAE,Table 6,20084,01580,20470,"Albany, New York, USA","Columbia, South Carolina, USA",725,21.304347826,160.19647959,US,59.183673469,172.20146552,UA,19.897959184,132.83333333,73
ALB,CMH,Table 6,20084,01580,20570,"Albany, New York, USA","Columbus, Ohio, USA",508,50.434782609,144.34273707,WN,29.094827586,163.50651852,NW,19.827586207,117.00043478,74
ALB,DAL,Table 6,20084,01580,23210,"Albany, New York, USA","Dallas/Ft.Worth, Texas, USA",1435,133.91304348,205.39653409,US,25.162337662,227.32864516,CO,10.064935065,165.94846774,75
ALB,DAY,Table 6,20084,01580,23680,"Albany, New York, USA","Dayton, Ohio, USA",576,10.217391304,208.0862766,US,56.382978723,217.88,DL,14.893617021,185.56357143,76
ALB,DEN,Table 6,20084,01580,24090,"Albany, New York, USA","Denver, Colorado, USA",1609,122.17391304,243.69781139,WN,30.160142349,232.05221239,NW,23.932384342,187.31275093,77
ALB,DTW,Table 6,20084,01580,24260,"Albany, New York, USA","Detroit, Michigan, USA",488,107.93478261,188.07052367,NW,81.570996979,188.34714815,UA,1.7119838872,167.87470588,78
ALB,FLL,Table 6,20084,01580,29420,"Albany, New York, USA","Ft. Lauderdale, Florida, USA",1204,221.30434783,170.45915521,WN,66.208251473,174.8286276,WN,66.208251473,174.8286276,79
ALB,RSW,Table 6,20084,01580,29540,"Albany, New York, USA","Ft. Myers, Florida, USA",1204,110.76086957,185.01,WN,46.614327772,187.54711579,WN,46.614327772,187.54711579,80
ALB,GSO,Table 6,20084,01580,33460,"Albany, New York, USA","Greensboro/High Point, Nc, USA",564,17.826086957,168.45719512,US,64.634146341,189.32283019,UA,19.512195122,131.6821875,81
ALB,GSP,Table 6,20084,01580,33530,"Albany, New York, USA","Greenville/Spartanburg, Sc, USA",706,33.152173913,154.08088525,US,74.098360656,162.88938053,NW,5.2459016393,116.319375,82
ALB,HOU,Table 6,20084,01580,37320,"Albany, New York, USA","Houston, Texas, USA",1495,104.7826087,248.69541494,CO,37.55186722,247.19961326,WN,30.809128631,233.16555556,83
ALB,HSV,Table 6,20084,01580,37550,"Albany, New York, USA","Huntsville, Alabama, USA",895,11.739130435,187.91259259,US,49.074074074,203.71509434,DL,36.111111111,161.10794872,84
ALB,IND,Table 6,20084,01580,38490,"Albany, New York, USA","Indianapolis, Indiana, USA",682,59.782608696,145.73141818,NW,31.818181818,131.80862857,UA,16.909090909,127.78924731,85
ALB,JAN,Table 6,20084,01580,40080,"Albany, New York, USA","Jackson/Vicksburg, Mississippi, USA",1144,12.934782609,174.07420168,WN,40.336134454,185.83020833,NW,23.529411765,136.30321429,86
ALB,JAX,Table 6,20084,01580,40140,"Albany, New York, USA","Jacksonville, Florida, USA",951,94.891304348,161.89369989,US,58.991981672,163.91563107,US,58.991981672,163.91563107,87
ALB,MCI,Table 6,20084,01580,42650,"Albany, New York, USA","Kansas City, Missouri, USA",1115,42.065217391,222.65932817,WN,31.007751938,247.5285,UA,15.762273902,216.2595082,88
ALB,TYS,Table 6,20084,01580,45540,"Albany, New York, USA","Knoxville, Tennessee, USA",725,16.195652174,224.80100671,US,36.241610738,221.18722222,UA,14.765100671,169.95636364,89
ALB,LAS,Table 6,20084,01580,48880,"Albany, New York, USA","Las Vegas, Nevada, USA",2237,198.47826087,216.0943264,WN,62.760131435,221.69588133,DL,7.5027382256,180.4910219,90
ALB,LEX,Table 6,20084,01580,49850,"Albany, New York, USA","Lexington/Frankfort, Kentucky, USA",655,16.413043478,163.57397351,DL,41.059602649,192.63725806,NW,17.218543046,139.51461538,91
ALB,LIT,Table 6,20084,01580,50670,"Albany, New York, USA","Little Rock, Arkansas, USA",1135,17.608695652,202.34697531,WN,37.654320988,198.8295082,US,21.604938272,183.71314286,92
ALB,LAX,Table 6,20084,01580,51410,"Albany, New York, USA","Los Angeles, California, USA",2467,181.30434783,248.64398681,CO,25.419664269,212.64257075,DL,13.848920863,208.91675325,93
ALB,SDF,Table 6,20084,01580,51510,"Albany, New York, USA","Louisville, Kentucky, USA",703,33.695652174,169.67232258,US,30.322580645,176.75382979,NW,19.35483871,126.09816667,94
ALB,MSN,Table 6,20084,01580,52470,"Albany, New York, USA","Madison, Wisconsin, USA",787,10,243.67717391,NW,52.173913043,231.94770833,NW,52.173913043,231.94770833,95
ALB,MEM,Table 6,20084,01580,57180,"Albany, New York, USA","Memphis, Tennessee, USA",1018,16.847826087,305.63154839,DL,32.258064516,320.6852,NW,21.935483871,269.05235294,96
ALB,MIA,Table 6,20084,01580,57560,"Albany, New York, USA","Miami, Florida, USA",1225,32.934782609,229.10778878,US,41.584158416,236.94968254,UA,10.231023102,216.08774194,97
ALB,MKE,Table 6,20084,01580,57850,"Albany, New York, USA","Milwaukee, Wisconsin, USA",715,19.782608696,253.61956044,NW,39.56043956,278.53680556,UA,19.78021978,242.94333333,98
ALB,MSP,Table 6,20084,01580,57970,"Albany, New York, USA","Minneapolis/St.Paul, Minnesota, USA",979,66.739130435,299.53400651,NW,68.566775244,299.10828979,NW,68.566775244,299.10828979,99
ALB,MYR,Table 6,20084,01580,61830,"Albany, New York, USA","Myrtle Beach, South Carolina, USA",684,27.065217391,173.0353012,US,89.156626506,167.58468468,US,89.156626506,167.58468468,100
ALB,BNA,Table 6,20084,01580,62860,"Albany, New York, USA","Nashville, Tennessee, USA",825,76.304347826,167.92985755,WN,52.421652422,175.52665761,NW,10.826210826,134.61960526,101
ALB,MSY,Table 6,20084,01580,63580,"Albany, New York, USA","New Orleans, Louisiana, USA",1266,46.739130435,196.36037209,US,33.488372093,211.06256944,DL,11.627906977,168.6258,102
ALB,JFK,Table 6,20084,01580,63760,"Albany, New York, USA","New York, New York, USA",145,25.543478261,147.08965957,DL,73.191489362,121.59122093,DL,73.191489362,121.59122093,103
ALB,ORF,Table 6,20084,01580,64500,"Albany, New York, USA","Norfolk, Virginia, USA",423,40.543478261,173.77300268,WN,47.989276139,161.88256983,WN,47.989276139,161.88256983,104
ALB,OAK,Table 6,20084,01580,65420,"Albany, New York, USA","Oakland, California, USA",2548,28.152173913,268.1984556,WN,91.11969112,269.75542373,UA,5.4054054054,252.03642857,105
ALB,OKC,Table 6,20084,01580,65840,"Albany, New York, USA","Oklahoma City, Oklahoma, USA",1371,21.195652174,241.21374359,WN,36.923076923,250.16694444,NW,11.794871795,172.27478261,106
ALB,OMA,Table 6,20084,01580,66060,"Albany, New York, USA","Omaha, Nebraska, USA",1138,18.260869565,223.00613095,UA,39.285714286,215.63848485,NW,25.595238095,192.26534884,107
ALB,ONT,Table 6,20084,01580,66180,"Albany, New York, USA","Ontario, California, USA",2423,13.369565217,274.19252033,WN,71.544715447,256.33965909,CO,7.3170731707,244.39333333,108
ALB,MCO,Table 6,20084,01580,66600,"Albany, New York, USA","Orlando, Florida, USA",1073,559.67391304,164.18519518,WN,82.579141581,165.66985419,UA,3.0102932608,132.05890323,109
ALB,PNS,Table 6,20084,01580,69380,"Albany, New York, USA","Pensacola, Florida, USA",1124,10.543478261,282.0343299,DL,50.515463918,252.00979592,DL,50.515463918,252.00979592,110
ALB,PHL,Table 6,20084,01580,69880,"Albany, New York, USA","Philadelphia, Pennsylvania, USA",212,33.043478261,287.46401316,US,96.381578947,289.60580205,UA,1.9736842105,207.45333333,111
ALB,PHX,Table 6,20084,01580,69980,"Albany, New York, USA","Phoenix, Arizona, USA",2159,112.06521739,242.93887488,WN,30.64985451,265.36107595,CO,22.40543162,201.86865801,112
ALB,PIT,Table 6,20084,01580,70470,"Albany, New York, USA","Pittsburgh, Pennsylvania, USA",367,86.956521739,131.5500125,US,46.5,146.30755376,WN,37.625,114.04681063,113
ALB,PDX,Table 6,20084,01580,71790,"Albany, New York, USA","Portland, Oregon, USA",2395,45.652173913,269.73133333,UA,30.238095238,317.8496063,CO,19.761904762,195.65421687,114
ALB,RDU,Table 6,20084,01580,74830,"Albany, New York, USA","Raleigh/Durham, North Carolina, USA",544,145,147.99253373,WN,47.451274363,153.45110585,DL,10.869565217,110.63744828,115
ALB,RNO,Table 6,20084,01580,75500,"Albany, New York, USA","Reno, Nevada, USA",2379,14.239130435,287.59412214,WN,75.572519084,269.7530303,WN,75.572519084,269.7530303,116
ALB,RIC,Table 6,20084,01580,75820,"Albany, New York, USA","Richmond, Virginia, USA",407,18.152173913,171.54203593,US,80.239520958,173.44074627,DL,12.574850299,150.3947619,117
ALB,ROA,Table 6,20084,01580,76430,"Albany, New York, USA","Roanoke, Virginia, USA",497,10.434782609,164.671875,US,79.166666667,171.79065789,NW,10.416666667,132.73,118
ALB,SMF,Table 6,20084,01580,77850,"Albany, New York, USA","Sacramento, California, USA",2491,37.391304348,239.52473837,WN,44.76744186,246.42662338,UA,30.813953488,240.1204717,119
ALB,STL,Table 6,20084,01580,78460,"Albany, New York, USA","St. Louis, Missouri, USA",910,68.043478261,195.15095847,WN,41.853035144,196.28599237,DL,12.939297125,178.3608642,120
ALB,SLC,Table 6,20084,01580,79070,"Albany, New York, USA","Salt Lake City, Utah, USA",1960,33.586956522,264.14747573,WN,45.307443366,244.662,WN,45.307443366,244.662,121
ALB,SAT,Table 6,20084,01580,79360,"Albany, New York, USA","San Antonio, Texas, USA",1643,54.673913043,229.98403579,WN,33.7972167,244.09158824,US,12.723658052,216.219375,122
ALB,SAN,Table 6,20084,01580,79520,"Albany, New York, USA","San Diego, California, USA",2445,89.02173913,268.73601954,WN,35.164835165,258.98427083,WN,35.164835165,258.98427083,123
ALB,SFO,Table 6,20084,01580,79830,"Albany, New York, USA","San Francisco, California, USA",2559,105.10869565,308.3176939,UA,41.261633919,338.60919799,WN,15.305067218,270.41783784,124
ALB,SJC,Table 6,20084,01580,80050,"Albany, New York, USA","San Jose, California, USA",2543,28.47826087,286.2439313,WN,71.374045802,267.94005348,WN,71.374045802,267.94005348,125
ALB,SNA,Table 6,20084,01580,80650,"Albany, New York, USA","Santa Ana, California, USA",2449,20.543478261,295.78761905,CO,28.571428571,263.67574074,CO,28.571428571,263.67574074,126
ALB,SRQ,Table 6,20084,01580,82080,"Albany, New York, USA","Sarasota/Bradenton, Florida, USA",1167,16.630434783,203.24875817,US,63.39869281,208.30876289,DL,33.333333333,196.83333333,127
ALB,SAV,Table 6,20084,01580,82340,"Albany, New York, USA","Savannah, Georgia, USA",837,19.456521739,262.42301676,US,53.072625698,272.18389474,DL,35.754189944,265.8509375,128
ALB,SEA,Table 6,20084,01580,82630,"Albany, New York, USA","Seattle, Washington, USA",2355,74.673913043,249.84055313,UA,38.282387191,264.72612167,CO,11.208151383,199.36116883,129
ALB,TPA,Table 6,20084,01580,87870,"Albany, New York, USA","Tampa, Florida, USA",1130,310.43478261,160.79803922,WN,65.546218487,164.3176015,WN,65.546218487,164.3176015,130
ALB,TUS,Table 6,20084,01580,91940,"Albany, New York, USA","Tucson, Arizona, USA",2149,24.239130435,271.08883408,WN,55.605381166,269.77362903,US,27.802690583,258.6466129,131
ALB,TUL,Table 6,20084,01580,92080,"Albany, New York, USA","Tulsa, Oklahoma, USA",1260,12.934782609,209.91756303,UA,34.453781513,220.03268293,NW,23.529411765,172.83607143,132
ALB,IAD,Table 6,20084,01580,96460,"Albany, New York, USA","Washington, D.C., USA",325,91.630434783,269.86487544,US,88.137603796,281.25512786,UA,6.7615658363,177.24894737,133
ALB,PBI,Table 6,20084,01580,97160,"Albany, New York, USA","West Palm Beach, Florida, USA",1163,100.32608696,177.222026,US,48.537378115,180.13995536,WN,36.078006501,177.92684685,134
ALB,ILM,Table 6,20084,01580,97780,"Albany, New York, USA","Wilmington, North Carolina, USA",625,21.413043478,175.80121827,US,91.878172589,174.81994475,US,91.878172589,174.81994475,135
ABQ,AMA,Table 6,20084,01680,02780,"Albuquerque, New Mexico, USA","Amarillo, Texas, USA",277,21.847826087,110.64621891,WN,100,110.64621891,WN,100,110.64621891,136
ABQ,ATL,Table 6,20084,01680,05850,"Albuquerque, New Mexico, USA","Atlanta, Georgia, USA",1269,137.93478261,300.22210402,DL,53.033884949,352.77317979,F9,15.996847912,207.21280788,137
ABQ,AUS,Table 6,20084,01680,06100,"Albuquerque, New Mexico, USA","Austin, Texas, USA",619,196.63043478,196.15176893,WN,72.028745163,199.10729854,WN,72.028745163,199.10729854,138
ABQ,BWI,Table 6,20084,01680,07220,"Albuquerque, New Mexico, USA","Baltimore, Maryland, USA",1670,302.17391304,212.88468345,WN,69.964028777,222.36657584,NW,2.6258992806,150.5439726,139
ABQ,BTR,Table 6,20084,01680,08860,"Albuquerque, New Mexico, USA","Baton Rouge, Louisiana, USA",951,12.282608696,230.03362832,AA,48.672566372,227.67890909,AA,48.672566372,227.67890909,140
ABQ,BIL,Table 6,20084,01680,10830,"Albuquerque, New Mexico, USA","Billings, Montana, USA",750,17.826086957,220.1277439,DL,41.463414634,265.95,UA,31.097560976,181.10764706,141
ABQ,BHM,Table 6,20084,01680,11030,"Albuquerque, New Mexico, USA","Birmingham, Alabama, USA",1138,34.239130435,233.67733333,WN,44.761904762,252.75680851,DL,14.920634921,215.82574468,142
ABQ,BOI,Table 6,20084,01680,11800,"Albuquerque, New Mexico, USA","Boise, Idaho, USA",781,34.239130435,227.33152381,DL,35.555555556,210.61392857,DL,35.555555556,210.61392857,143
ABQ,BOS,Table 6,20084,01680,12200,"Albuquerque, New Mexico, USA","Boston, Massachusetts, USA",1974,115.10869565,324.00934844,AA,50.708215297,307.48130354,AA,50.708215297,307.48130354,144
ABQ,BUF,Table 6,20084,01680,13730,"Albuquerque, New Mexico, USA","Buffalo, New York, USA",1588,41.304347826,213.03731579,WN,52.368421053,210.34899497,DL,21.578947368,197.31987805,145
ABQ,BUR,Table 6,20084,01680,14070,"Albuquerque, New Mexico, USA","Glendale, California, USA",672,100.32608696,193.77737811,WN,83.098591549,192.09813559,WN,83.098591549,192.09813559,146
