originapt,destapt,tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
AUS,TUL,Table 6,20082,06100,92080,"Austin, Texas, USA","Tulsa, Oklahoma, USA",426,143.07692308,132.33264209,WN,77.496159754,131.43083251,WN,77.496159754,131.43083251,764
AUS,IAD,Table 6,20082,06100,96460,"Austin, Texas, USA","Washington, D.C., USA",1316,452.63736264,300.96959213,UA,28.47778587,368.37069906,AA,27.142510318,322.1547585,765
AUS,PBI,Table 6,20082,06100,97160,"Austin, Texas, USA","West Palm Beach, Florida, USA",1096,39.010989011,210.18938028,CO,32.957746479,225.12119658,AA,27.323943662,195.26804124,766
AUS,HPN,Table 6,20082,06100,97390,"Austin, Texas, USA","White Plains, New York, USA",1536,12.417582418,342.81300885,DL,44.247787611,260.1572,CO,14.159292035,256.664375,767
AUS,ICT,Table 6,20082,06100,97500,"Austin, Texas, USA","Wichita, Kansas, USA",514,16.373626374,378.83281879,AA,63.758389262,383.44884211,AA,63.758389262,383.44884211,768
AUS,ILM,Table 6,20082,06100,97780,"Austin, Texas, USA","Wilmington, North Carolina, USA",1189,11.208791209,258.85088235,DL,44.117647059,309.35222222,US,36.274509804,221.6372973,769
BFL,CLT,Table 6,20082,06920,17960,"Bakersfield, California, USA","Charlotte, North Carolina, USA",2140,11.098901099,329.53742574,US,73.267326733,324.34878378,UA,12.871287129,310.91076923,770
BFL,ORD,Table 6,20082,06920,18500,"Bakersfield, California, USA","Chicago, Illinois, USA",1733,22.527472527,270.31760976,US,45.365853659,262.28623656,DL,14.634146341,204.65833333,771
BFL,DFW,Table 6,20082,06920,23210,"Bakersfield, California, USA","Dallas/Ft.Worth, Texas, USA",1271,32.857142857,260.96217391,US,64.214046823,249.91166667,US,64.214046823,249.91166667,772
BFL,DEN,Table 6,20082,06920,24090,"Bakersfield, California, USA","Denver, Colorado, USA",845,41.318681319,262.89965426,UA,69.946808511,277.98718631,US,25.531914894,228.38541667,773
BFL,IAH,Table 6,20082,06920,37320,"Bakersfield, California, USA","Houston, Texas, USA",1428,59.78021978,271.84994485,US,77.389705882,262.84213777,US,77.389705882,262.84213777,774
BFL,MCI,Table 6,20082,06920,42650,"Bakersfield, California, USA","Kansas City, Missouri, USA",1362,12.747252747,216.19568966,US,45.689655172,225.16358491,DL,15.517241379,205.04222222,775
BFL,LGA,Table 6,20082,06920,63760,"Bakersfield, California, USA","New York, New York, USA",2469,20.43956044,280.05403226,US,36.021505376,259.47477612,DL,25.268817204,239.0587234,776
BFL,OKC,Table 6,20082,06920,65840,"Bakersfield, California, USA","Oklahoma City, Oklahoma, USA",1209,16.043956044,289.57130137,US,63.01369863,270.49347826,US,63.01369863,270.49347826,777
BFL,MCO,Table 6,20082,06920,66600,"Bakersfield, California, USA","Orlando, Florida, USA",2255,12.417582418,274.67619469,US,61.946902655,272.45085714,DL,10.619469027,215.24916667,778
BFL,PHX,Table 6,20082,06920,69980,"Bakersfield, California, USA","Phoenix, Arizona, USA",425,59.120879121,194.8944052,US,97.397769517,195.56473282,UA,1.3011152416,178.87857143,779
BFL,PDX,Table 6,20082,06920,71790,"Bakersfield, California, USA","Portland, Oregon, USA",725,18.461538462,215.41136905,UA,63.095238095,211.95915094,DL,14.285714286,195.955,780
BFL,STL,Table 6,20082,06920,78460,"Bakersfield, California, USA","St. Louis, Missouri, USA",1595,11.978021978,258.65605505,US,62.385321101,261.28397059,DL,10.091743119,238.24363636,781
BFL,SLC,Table 6,20082,06920,79070,"Bakersfield, California, USA","Salt Lake City, Utah, USA",534,18.791208791,253.65508772,DL,67.251461988,258.37408696,US,28.070175439,229.35895833,782
BFL,SAT,Table 6,20082,06920,79360,"Bakersfield, California, USA","San Antonio, Texas, USA",1266,12.967032967,232.73449153,US,68.644067797,232.8382716,US,68.644067797,232.8382716,783
BFL,SFO,Table 6,20082,06920,79830,"Bakersfield, California, USA","San Francisco, California, USA",238,16.923076923,315.82785714,UA,100,315.82785714,UA,100,315.82785714,784
BFL,SEA,Table 6,20082,06920,82630,"Bakersfield, California, USA","Seattle, Washington, USA",846,24.505494505,203.31874439,UA,61.883408072,200.34007246,DL,17.937219731,179.5785,785
BFL,TUL,Table 6,20082,06920,92080,"Bakersfield, California, USA","Tulsa, Oklahoma, USA",1299,14.505494505,249.06045455,UA,71.212121212,260.52744681,DL,24.242424242,222.90125,786
BFL,IAD,Table 6,20082,06920,96460,"Bakersfield, California, USA","Washington, D.C., USA",2311,16.813186813,311.52686275,US,45.751633987,345.83057143,UA,36.60130719,300.48446429,787
BWI,BTR,Table 6,20082,07220,08860,"Baltimore, Maryland, USA","Baton Rouge, Louisiana, USA",1014,59.89010989,198.62289908,DL,41.834862385,184.56355263,DL,41.834862385,184.56355263,788
BWI,BIL,Table 6,20082,07220,10830,"Baltimore, Maryland, USA","Billings, Montana, USA",1679,18.681318681,297.60123529,UA,52.941176471,309.75066667,NW,29.411764706,296.1266,789
BWI,BHM,Table 6,20082,07220,11030,"Baltimore, Maryland, USA","Birmingham, Alabama, USA",682,402.96703297,172.12415053,WN,87.70111808,171.00448694,DL,5.3176983911,169.95066667,790
BWI,BMI,Table 6,20082,07220,11420,"Baltimore, Maryland, USA","Bloomington, Illinois, USA",658,16.043956044,175.60445205,UA,34.246575342,143.4714,UA,34.246575342,143.4714,791
BWI,BOI,Table 6,20082,07220,11800,"Baltimore, Maryland, USA","Boise, Idaho, USA",2059,65.824175824,229.54227045,UA,46.577629382,230.16057348,DL,16.861435726,226.2880198,792
BWI,BOS,Table 6,20082,07220,12200,"Baltimore, Maryland, USA","Boston, Massachusetts, USA",370,1497.1428571,129.52374486,FL,69.076629477,125.86024333,FL,69.076629477,125.86024333,793
BWI,BZN,Table 6,20082,07220,12550,"Baltimore, Maryland, USA","Bozeman, Montana, USA",1805,14.065934066,355.86515625,UA,46.09375,380.82169492,NW,31.25,335.439,794
BWI,BUF,Table 6,20082,07220,13730,"Baltimore, Maryland, USA","Buffalo, New York, USA",281,835.71428571,96.185517423,WN,94.937541091,95.171972299,WN,94.937541091,95.171972299,795
BWI,BUR,Table 6,20082,07220,14070,"Baltimore, Maryland, USA","Glendale, California, USA",2320,54.505494505,236.83665323,WN,69.959677419,221.30556196,WN,69.959677419,221.30556196,796
BWI,BTV,Table 6,20082,07220,14210,"Baltimore, Maryland, USA","Burlington, Vermont, USA",408,138.24175824,114.00327504,FL,87.281399046,101.9492714,FL,87.281399046,101.9492714,797
BWI,CID,Table 6,20082,07220,17470,"Baltimore, Maryland, USA","Cedar Rapids/Iowa City, Iowa, USA",812,46.923076923,196.94552693,NW,41.451990632,160.39056497,NW,41.451990632,160.39056497,798
BWI,CHS,Table 6,20082,07220,17900,"Baltimore, Maryland, USA","Charleston, South Carolina, USA",472,155.93406593,196.37780832,US,67.512332629,210.33422756,DL,16.420014094,167.47390558,799
BWI,CRW,Table 6,20082,07220,17920,"Baltimore, Maryland, USA","Charleston, West Virginia, USA",272,15.054945055,176.38116788,US,75.182481752,183.38524272,DL,11.678832117,147.954375,800
BWI,CLT,Table 6,20082,07220,17960,"Baltimore, Maryland, USA","Charlotte, North Carolina, USA",361,802.74725275,160.24952772,US,59.000684463,181.25663341,FL,34.40109514,119.51461998,801
BWI,CHA,Table 6,20082,07220,18130,"Baltimore, Maryland, USA","Chattanooga, Tennessee, USA",551,25.384615385,227.09047619,DL,46.32034632,202.56682243,DL,46.32034632,202.56682243,802
BWI,MDW,Table 6,20082,07220,18500,"Baltimore, Maryland, USA","Chicago, Illinois, USA",622,2109.5604396,150.30387144,WN,56.123352607,134.13824763,WN,56.123352607,134.13824763,803
BWI,CVG,Table 6,20082,07220,19270,"Baltimore, Maryland, USA","Cincinnati, Ohio, USA",430,94.945054945,341.07346065,DL,86.921296296,350.53912117,UA,1.6203703704,240.19,804
BWI,CLE,Table 6,20082,07220,19770,"Baltimore, Maryland, USA","Cleveland, Ohio, USA",314,793.07692308,106.87735901,WN,62.837744215,102.52661301,WN,62.837744215,102.52661301,805
BWI,COS,Table 6,20082,07220,20410,"Baltimore, Maryland, USA","Colorado Springs, Colorado, USA",1504,136.15384615,200.45909605,UA,36.965294592,254.90617904,DL,12.832929782,160.13691824,806
BWI,CAE,Table 6,20082,07220,20470,"Baltimore, Maryland, USA","Columbia, South Carolina, USA",438,27.912087912,366.71968504,US,66.929133858,387.74305882,DL,29.921259843,314.41381579,807
BWI,CMH,Table 6,20082,07220,20570,"Baltimore, Maryland, USA","Columbus, Ohio, USA",336,692.30769231,104.35585556,WN,93.904761905,102.98027214,WN,93.904761905,102.98027214,808
BWI,CRP,Table 6,20082,07220,21560,"Baltimore, Maryland, USA","Corpus Christi, Texas, USA",1432,37.142857143,248.09671598,WN,54.437869822,219.19913043,WN,54.437869822,219.19913043,809
BWI,DFW,Table 6,20082,07220,23210,"Baltimore, Maryland, USA","Dallas/Ft.Worth, Texas, USA",1217,1181.4285714,213.10297368,AA,59.529346107,224.20354688,FL,21.384057297,164.61008264,810
BWI,DAY,Table 6,20082,07220,23680,"Baltimore, Maryland, USA","Dayton, Ohio, USA",406,460.21978022,111.91572588,FL,94.269340974,107.86924772,FL,94.269340974,107.86924772,811
BWI,DAB,Table 6,20082,07220,23700,"Baltimore, Maryland, USA","Daytona Beach, Florida, USA",733,62.967032967,142.03846422,FL,49.912739965,118.47395105,FL,49.912739965,118.47395105,812
BWI,DEN,Table 6,20082,07220,24090,"Baltimore, Maryland, USA","Denver, Colorado, USA",1491,961.75824176,211.46321755,UA,47.611974406,246.12086393,WN,43.270109689,172.04835226,813
BWI,DSM,Table 6,20082,07220,24180,"Baltimore, Maryland, USA","Des Moines, Iowa, USA",910,68.461538462,222.48739968,UA,32.263242376,226.60671642,NW,23.595505618,210.48054422,814
BWI,DTW,Table 6,20082,07220,24260,"Baltimore, Maryland, USA","Detroit, Michigan, USA",408,1162.4175824,101.37835035,NW,55.256192097,100.35436441,NW,55.256192097,100.35436441,815
BWI,ELP,Table 6,20082,07220,26930,"Baltimore, Maryland, USA","El Paso, Texas, USA",1741,95.604395604,263.3566092,WN,65.747126437,252.76272727,WN,65.747126437,252.76272727,816
BWI,ERI,Table 6,20082,07220,27450,"Baltimore, Maryland, USA","Erie, Pennsylvania, USA",272,10.21978022,132.05301075,US,33.333333333,140.80225806,NW,26.88172043,99.1156,817
BWI,EUG,Table 6,20082,07220,27720,"Baltimore, Maryland, USA","Eugene, Oregon, USA",2401,15.384615385,287.22742857,UA,49.285714286,271.14869565,UA,49.285714286,271.14869565,818
BWI,EVV,Table 6,20082,07220,27800,"Baltimore, Maryland, USA","Evansville, Indiana, USA",593,23.076923077,169.15938095,NW,57.142857143,141.67166667,NW,57.142857143,141.67166667,819
BWI,FAR,Table 6,20082,07220,28190,"Baltimore, Maryland, USA","Fargo, North Dakota, USA",1147,10.769230769,365.65418367,NW,68.367346939,362.14925373,NW,68.367346939,362.14925373,820
BWI,XNA,Table 6,20082,07220,28270,"Baltimore, Maryland, USA","Fayetteville, Arkansas, USA",985,50.21978022,206.92376368,DL,26.258205689,220.95083333,NW,22.319474836,172.73735294,821
BWI,FAY,Table 6,20082,07220,28310,"Baltimore, Maryland, USA","Fayetteville, North Carolina, USA",313,12.197802198,391.05783784,US,98.198198198,390.50614679,US,98.198198198,390.50614679,822
BWI,FNT,Table 6,20082,07220,28670,"Baltimore, Maryland, USA","Flint, Michigan, USA",452,14.505494505,162.86901515,NW,71.96969697,157.97242105,NW,71.96969697,157.97242105,823
BWI,FLL,Table 6,20082,07220,29420,"Baltimore, Maryland, USA","Ft. Lauderdale, Florida, USA",925,1309.5604396,131.1658169,WN,50.532852228,136.34924278,FL,45.741377864,121.27650523,824
BWI,RSW,Table 6,20082,07220,29540,"Baltimore, Maryland, USA","Ft. Myers, Florida, USA",919,462.1978022,137.88520447,WN,48.930099857,143.06524781,FL,44.721825963,127.88196704,825
BWI,FSM,Table 6,20082,07220,29700,"Baltimore, Maryland, USA","Ft. Smith, Arkansas, USA",1009,10.549450549,246.335,DL,40.625,212.68974359,DL,40.625,212.68974359,826
BWI,VPS,Table 6,20082,07220,29810,"Baltimore, Maryland, USA","Valparaiso, Florida, USA",835,28.461538462,348.86880309,DL,70.656370656,354.61693989,DL,70.656370656,354.61693989,827
BWI,FWA,Table 6,20082,07220,29830,"Baltimore, Maryland, USA","Ft. Wayne, Indiana, USA",468,20.659340659,244.12202128,NW,39.893617021,252.17493333,UA,14.893617021,232.545,828
BWI,FAT,Table 6,20082,07220,30270,"Baltimore, Maryland, USA","Fresno, California, USA",2334,32.747252747,300.16040268,US,42.281879195,321.62293651,UA,37.248322148,294.66801802,829
BWI,GNV,Table 6,20082,07220,30650,"Baltimore, Maryland, USA","Gainesville, Florida, USA",728,22.967032967,192.08023923,US,72.248803828,179.15059603,US,72.248803828,179.15059603,830
BWI,GRR,Table 6,20082,07220,33290,"Baltimore, Maryland, USA","Grand Rapids, Michigan, USA",528,56.483516484,195.20815175,NW,60.894941634,192.34415335,NW,60.894941634,192.34415335,831
BWI,GRB,Table 6,20082,07220,33410,"Baltimore, Maryland, USA","Green Bay, Wisconsin, USA",695,37.582417582,173.40403509,NW,63.450292398,172.83668203,NW,63.450292398,172.83668203,832
BWI,GSO,Table 6,20082,07220,33460,"Baltimore, Maryland, USA","Greensboro/High Point, Nc, USA",278,40.989010989,187.86289544,US,92.761394102,192.08728324,CO,5.0938337802,96.286315789,833
BWI,GSP,Table 6,20082,07220,33530,"Baltimore, Maryland, USA","Greenville/Spartanburg, Sc, USA",425,18.241758242,398.90578313,US,53.614457831,435.59438202,DL,36.144578313,370.3785,834
BWI,GPT,Table 6,20082,07220,34290,"Baltimore, Maryland, USA","Gulfport/Biloxi, Mississippi, USA",927,49.450549451,208.75977778,DL,42.444444444,232.70753927,FL,26.888888889,163.52471074,835
BWI,HRL,Table 6,20082,07220,35390,"Baltimore, Maryland, USA","Harlingen, Texas, USA",1507,27.032967033,218.09146341,WN,88.617886179,211.88834862,WN,88.617886179,211.88834862,836
BWI,BDL,Table 6,20082,07220,35510,"Baltimore, Maryland, USA","Hartford, Ct/Springfield, Ma, USA",283,992.85714286,104.56951965,WN,96.668511345,103.85157316,WN,96.668511345,103.85157316,837
BWI,HHH,Table 6,20082,07220,36420,"Baltimore, Maryland, USA","Hilton Head Island, Sc, USA",530,10.659340659,256.76824742,US,81.443298969,254.25670886,DL,13.402061856,214.21923077,838
BWI,HOU,Table 6,20082,07220,37320,"Baltimore, Maryland, USA","Houston, Texas, USA",1246,1068.021978,190.87931063,WN,52.320197551,169.49107571,WN,52.320197551,169.49107571,839
BWI,HSV,Table 6,20082,07220,37550,"Baltimore, Maryland, USA","Huntsville, Alabama, USA",640,113.07692308,187.10088435,US,44.412050534,208.19140044,NW,13.022351798,132.79522388,840
BWI,IDA,Table 6,20082,07220,37940,"Baltimore, Maryland, USA","Idaho Falls, Idaho, USA",1851,11.648351648,374.93849057,UA,60.377358491,423.471875,DL,25.471698113,327.12925926,841
BWI,IND,Table 6,20082,07220,38490,"Baltimore, Maryland, USA","Indianapolis, Indiana, USA",515,366.81318681,147.55916117,WN,78.130617136,144.1446204,WN,78.130617136,144.1446204,842
BWI,PSP,Table 6,20082,07220,38530,"Baltimore, Maryland, USA","Indio/Palm Springs, California, USA",2230,30.659340659,264.95433692,AA,50.896057348,248.68535211,AA,50.896057348,248.68535211,843
BWI,ITH,Table 6,20082,07220,39780,"Baltimore, Maryland, USA","Ithaca, New York, USA",229,11.538461538,170.80019048,US,97.142857143,171.17960784,US,97.142857143,171.17960784,844
BWI,JAN,Table 6,20082,07220,40080,"Baltimore, Maryland, USA","Jackson/Vicksburg, Mississippi, USA",888,192.1978022,174.20316752,WN,87.078330475,170.02327643,WN,87.078330475,170.02327643,845
BWI,JAC,Table 6,20082,07220,40120,"Baltimore, Maryland, USA","Jackson, Wyoming, USA",1784,20.21978022,318.63081522,UA,63.043478261,320.81956897,AA,15.760869565,302.5437931,846
BWI,JAX,Table 6,20082,07220,40140,"Baltimore, Maryland, USA","Jacksonville, Florida, USA",663,528.46153846,149.07960075,WN,78.789769183,147.25374241,DL,6.3214805573,145.92944079,847
BWI,AZO,Table 6,20082,07220,41900,"Baltimore, Maryland, USA","Kalamazoo, Michigan, USA",512,12.197802198,211.94477477,NW,78.378378378,195.44390805,NW,78.378378378,195.44390805,848
BWI,MCI,Table 6,20082,07220,42650,"Baltimore, Maryland, USA","Kansas City, Missouri, USA",967,589.23076923,151.5259959,WN,74.300634092,152.63044679,NW,7.5718015666,108.4929803,849
BWI,EYW,Table 6,20082,07220,44060,"Baltimore, Maryland, USA","Key West, Florida, USA",1050,22.307692308,331.89980296,AA,51.231527094,287.91355769,AA,51.231527094,287.91355769,850
BWI,GRK,Table 6,20082,07220,44550,"Baltimore, Maryland, USA","Killeen, Texas, USA",1318,39.67032967,243.82531856,AA,69.529085873,226.22752988,AA,69.529085873,226.22752988,851
BWI,TYS,Table 6,20082,07220,45540,"Baltimore, Maryland, USA","Knoxville, Tennessee, USA",464,54.835164835,289.07146293,US,61.723446894,311.8737013,DL,25.450901804,271.55779528,852
BWI,LSE,Table 6,20082,07220,47570,"Baltimore, Maryland, USA","La Crosse, Wisconsin, USA",822,10.21978022,317.53817204,NW,69.892473118,302.16153846,NW,69.892473118,302.16153846,853
BWI,LFT,Table 6,20082,07220,47710,"Baltimore, Maryland, USA","Lafayette, Louisiana, USA",1067,17.142857143,211.66064103,CO,48.717948718,238.45539474,NW,10.256410256,144.79875,854
BWI,LAN,Table 6,20082,07220,48400,"Baltimore, Maryland, USA","Lansing, Michigan, USA",483,15.164835165,166.66797101,NW,67.391304348,154.60580645,NW,67.391304348,154.60580645,855
BWI,LAS,Table 6,20082,07220,48880,"Baltimore, Maryland, USA","Las Vegas, Nevada, USA",2106,1183.8461538,209.00379282,WN,51.81472199,202.20324436,WN,51.81472199,202.20324436,856
BWI,LAW,Table 6,20082,07220,49160,"Baltimore, Maryland, USA","Lawton, Oklahoma, USA",1243,11.538461538,290.64438095,AA,76.19047619,288.06525,DL,21.904761905,275.10391304,857
BWI,LEX,Table 6,20082,07220,49850,"Baltimore, Maryland, USA","Lexington/Frankfort, Kentucky, USA",437,40.32967033,176.2993188,DL,36.239782016,182.59571429,NW,17.711171662,131.41061538,858
BWI,LIT,Table 6,20082,07220,50670,"Baltimore, Maryland, USA","Little Rock, Arkansas, USA",912,161.97802198,190.57440977,WN,60.719131615,192.06056983,DL,14.450474898,171.53737089,859
BWI,ISP,Table 6,20082,07220,51210,"Baltimore, Maryland, USA","Islip/Long Island, New York, USA",220,526.15384615,99.641338764,WN,99.47786132,99.475532228,WN,99.47786132,99.475532228,860
BWI,LAX,Table 6,20082,07220,51410,"Baltimore, Maryland, USA","Los Angeles, California, USA",2329,868.46153846,248.59149184,UA,40.655447298,296.91737628,FL,24.788055169,181.81036753,861
BWI,SDF,Table 6,20082,07220,51510,"Baltimore, Maryland, USA","Louisville, Kentucky, USA",495,569.34065934,130.39215209,WN,93.39895773,127.66159744,WN,93.39895773,127.66159744,862
BWI,LBB,Table 6,20082,07220,51640,"Baltimore, Maryland, USA","Lubbock, Texas, USA",1447,26.923076923,243.47371429,WN,46.12244898,234.93566372,WN,46.12244898,234.93566372,863
BWI,MSN,Table 6,20082,07220,52470,"Baltimore, Maryland, USA","Madison, Wisconsin, USA",714,76.483516484,177.30645115,NW,49.856321839,167.3021902,YX,14.655172414,152.84627451,864
BWI,MHT,Table 6,20082,07220,53970,"Baltimore, Maryland, USA","Manchester, New Hampshire, USA",377,1348.1318681,102.18089501,WN,98.092598631,101.05909922,WN,98.092598631,101.05909922,865
BWI,MFR,Table 6,20082,07220,56840,"Baltimore, Maryland, USA","Medford, Oregon, USA",2404,14.175824176,304.41232558,UA,37.209302326,300.136875,US,31.007751938,276.96175,866
BWI,MLB,Table 6,20082,07220,57070,"Baltimore, Maryland, USA","Melbourne, Florida, USA",797,129.89010989,113.248511,U5,86.463620981,100.85553816,U5,86.463620981,100.85553816,867
BWI,MEM,Table 6,20082,07220,57180,"Baltimore, Maryland, USA","Memphis, Tennessee, USA",787,198.24175824,222.07370843,NW,56.707317073,235.46144673,FL,19.678492239,180.54833803,868
BWI,MIA,Table 6,20082,07220,57560,"Baltimore, Maryland, USA","Miami, Florida, USA",946,427.47252747,145.49669152,AA,70,141.94732648,FL,16.298200514,134.10567823,869
BWI,MAF,Table 6,20082,07220,57650,"Baltimore, Maryland, USA","Midland/Odessa, Texas, USA",1516,21.978021978,240.95625,WN,61.5,232.4297561,WN,61.5,232.4297561,870
BWI,MKE,Table 6,20082,07220,57850,"Baltimore, Maryland, USA","Milwaukee, Wisconsin, USA",641,403.62637363,123.34777022,FL,50.313095562,107.4300487,FL,50.313095562,107.4300487,871
BWI,MSP,Table 6,20082,07220,57970,"Baltimore, Maryland, USA","Minneapolis/St.Paul, Minnesota, USA",936,409.67032967,285.37809013,NW,64.324034335,314.55290242,YX,4.1577253219,181.9476129,872
BWI,MFE,Table 6,20082,07220,58180,"Baltimore, Maryland, USA","Mission/Mcallen, Texas, USA",1537,18.791208791,253.45532164,CO,63.742690058,245.31211009,CO,63.742690058,245.31211009,873
BWI,MSO,Table 6,20082,07220,58220,"Baltimore, Maryland, USA","Missoula, Montana, USA",1948,13.516483516,367.65422764,NW,43.089430894,372.48792453,UA,36.585365854,363.11266667,874
BWI,MOB,Table 6,20082,07220,58520,"Baltimore, Maryland, USA","Mobile, Alabama, USA",878,16.263736264,354.99912162,DL,70.945945946,318.59238095,DL,70.945945946,318.59238095,875
BWI,MLI,Table 6,20082,07220,58700,"Baltimore, Maryland, USA","Moline, Illinois, USA",747,37.582417582,172.85497076,UA,37.134502924,202.41086614,NW,35.087719298,129.28483333,876
BWI,MGM,Table 6,20082,07220,59370,"Baltimore, Maryland, USA","Montgomery, Alabama, USA",723,42.307692308,237.22937662,DL,47.792207792,264.73902174,US,36.363636364,207.43607143,877
BWI,MYR,Table 6,20082,07220,61830,"Baltimore, Maryland, USA","Myrtle Beach, South Carolina, USA",399,62.197802198,195.14047703,US,91.519434629,194.69073359,DL,6.5371024735,180.2972973,878
BWI,BNA,Table 6,20082,07220,62860,"Baltimore, Maryland, USA","Nashville, Tennessee, USA",588,928.79120879,146.41130857,WN,92.486985329,144.76363311,NW,1.1121628017,141.28702128,879
BWI,MSY,Table 6,20082,07220,63580,"Baltimore, Maryland, USA","New Orleans, Louisiana, USA",998,576.26373626,160.34990656,WN,59.572845156,158.2462388,DL,11.212814645,145.25826531,880
BWI,LGA,Table 6,20082,07220,63760,"Baltimore, Maryland, USA","New York, New York, USA",185,103.95604396,221.97342495,DL,34.566596195,200.81406728,DL,34.566596195,200.81406728,881
BWI,ORF,Table 6,20082,07220,64500,"Baltimore, Maryland, USA","Norfolk, Virginia, USA",159,241.86813187,103.5780736,WN,97.319400273,103.16697946,WN,97.319400273,103.16697946,882
BWI,OAK,Table 6,20082,07220,65420,"Baltimore, Maryland, USA","Oakland, California, USA",2446,226.48351648,220.36442504,WN,74.041727317,208.33883355,WN,74.041727317,208.33883355,883
BWI,OKC,Table 6,20082,07220,65840,"Baltimore, Maryland, USA","Oklahoma City, Oklahoma, USA",1180,286.59340659,173.51083972,WN,65.759202454,170.05199417,NW,6.3650306748,145.20421687,884
BWI,OMA,Table 6,20082,07220,66060,"Baltimore, Maryland, USA","Omaha, Nebraska, USA",1025,162.85714286,180.50373144,WN,38.259109312,205.98733686,NW,20.917678812,133.55232258,885
BWI,ONT,Table 6,20082,07220,66180,"Baltimore, Maryland, USA","Ontario, California, USA",2283,149.89010989,245.45530792,WN,48.093841642,231.63359756,WN,48.093841642,231.63359756,886
BWI,MCO,Table 6,20082,07220,66600,"Baltimore, Maryland, USA","Orlando, Florida, USA",787,2235.3846154,123.15817078,WN,55.092911218,127.80319086,FL,41.072657556,113.40518133,887
BWI,PFN,Table 6,20082,07220,67930,"Baltimore, Maryland, USA","Panama City, Florida, USA",802,15.494505495,336.67780142,DL,69.503546099,316.93857143,DL,69.503546099,316.93857143,888
BWI,PSC,Table 6,20082,07220,68560,"Baltimore, Maryland, USA","Pasco, Washington, USA",2188,25.054945055,349.49004386,UA,53.50877193,366.32655738,DL,29.385964912,346.46925373,889
BWI,PNS,Table 6,20082,07220,69380,"Baltimore, Maryland, USA","Pensacola, Florida, USA",846,95.164835165,206.97232102,DL,46.88221709,209.11529557,FL,32.794457275,177.74457746,890
BWI,PIA,Table 6,20082,07220,69470,"Baltimore, Maryland, USA","Peoria, Illinois, USA",699,24.285714286,180.46280543,UA,49.773755656,187.73890909,NW,27.601809955,130.03967213,891
BWI,PHX,Table 6,20082,07220,69980,"Baltimore, Maryland, USA","Phoenix, Arizona, USA",1999,936.92307692,209.571981,WN,54.304480413,203.33063499,WN,54.304480413,203.33063499,892
BWI,PIT,Table 6,20082,07220,70470,"Baltimore, Maryland, USA","Pittsburgh, Pennsylvania, USA",210,272.08791209,90.395666397,WN,96.607431341,87.002370401,WN,96.607431341,87.002370401,893
BWI,PWM,Table 6,20082,07220,71760,"Baltimore, Maryland, USA","Portland, Maine, USA",452,315.71428571,128.54721545,FL,94.222067525,122.05069819,FL,94.222067525,122.05069819,894
BWI,PDX,Table 6,20082,07220,71790,"Baltimore, Maryland, USA","Portland, Oregon, USA",2358,370.98901099,215.63727784,WN,23.84478673,217.45537888,DL,21.949052133,190.42318489,895
BWI,PVD,Table 6,20082,07220,73020,"Baltimore, Maryland, USA","Providence, Rhode Island, USA",328,1541.978022,104.89387614,WN,98.218358039,103.88972791,WN,98.218358039,103.88972791,896
BWI,RDU,Table 6,20082,07220,74830,"Baltimore, Maryland, USA","Raleigh/Durham, North Carolina, USA",255,611.31868132,112.4620888,WN,96.422793457,110.09170395,WN,96.422793457,110.09170395,897
BWI,RNO,Table 6,20082,07220,75500,"Baltimore, Maryland, USA","Reno, Nevada, USA",2286,97.692307692,255.39799775,WN,52.868391451,239.55346809,WN,52.868391451,239.55346809,898
BWI,RST,Table 6,20082,07220,76590,"Baltimore, Maryland, USA","Rochester, Minnesota, USA",882,10.989010989,243.5792,NW,55,246.978,AA,30,246.52866667,899
BWI,ROC,Table 6,20082,07220,76620,"Baltimore, Maryland, USA","Rochester, New York, USA",277,260.76923077,125.90654024,FL,96.333754741,124.05204724,FL,96.333754741,124.05204724,900
BWI,SMF,Table 6,20082,07220,77850,"Baltimore, Maryland, USA","Sacramento, California, USA",2395,248.9010989,232.22812362,WN,30.375275938,238.94598837,DL,13.642384106,202.26705502,901
BWI,STL,Table 6,20082,07220,78460,"Baltimore, Maryland, USA","St. Louis, Missouri, USA",737,703.07692308,159.71028915,WN,71.50672085,161.09989508,AA,23.616755236,146.50173395,902
BWI,MRY,Table 6,20082,07220,78870,"Baltimore, Maryland, USA","Salinas, California, USA",2451,15.714285714,363.40405594,UA,74.125874126,361.77773585,US,18.181818182,311.40961538,903
BWI,SLC,Table 6,20082,07220,79070,"Baltimore, Maryland, USA","Salt Lake City, Utah, USA",1864,369.01098901,227.53987195,WN,41.304347826,211.41997116,WN,41.304347826,211.41997116,904
BWI,SAT,Table 6,20082,07220,79360,"Baltimore, Maryland, USA","San Antonio, Texas, USA",1407,584.61538462,192.39567669,WN,63.834586466,186.40015312,WN,63.834586466,186.40015312,905
BWI,SAN,Table 6,20082,07220,79520,"Baltimore, Maryland, USA","San Diego, California, USA",2295,618.46153846,222.94716596,WN,51.759061834,222.92597666,WN,51.759061834,222.92597666,906
BWI,SFO,Table 6,20082,07220,79830,"Baltimore, Maryland, USA","San Francisco, California, USA",2457,449.01098901,289.37822075,UA,36.074400392,400.02863636,WN,28.389623103,189.95550862,907
