ocityname,dcityname,tbl,quart,origincity,destcity,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs,orgapt,desapt
"Augusta, GA","New Orleans, LA",Table 6,20114,30208,33495,541,14.67391304,200.8517037,DL,68.88888889,183.8086022,DL,68.88888889,183.8086022,570,AGS,MSY
"Augusta, GA","San Diego, CA",Table 6,20114,30208,33570,2035,16.63043478,287.1994118,DL,50.98039216,311.3301282,AA,14.37908497,227.2836364,571,AGS,SAN
"Augusta, GA","Newport News/Williamsburg, VA",Table 6,20114,30208,33667,407,12.7173913,216.6320513,US,63.24786325,191.8721622,US,63.24786325,191.8721622,572,AGS,PHF
"Augusta, GA","West Palm Beach/Palm Beach, FL",Table 6,20114,30208,34027,474,12.93478261,172.1831092,DL,57.98319328,192.7643478,US,41.17647059,143.91,573,AGS,PBI
"Augusta, GA","Philadelphia, PA",Table 6,20114,30208,34100,583,22.93478261,276.1579147,US,61.61137441,271.5513846,US,61.61137441,271.5513846,574,AGS,PHL
"Augusta, GA","Salt Lake City, UT",Table 6,20114,30208,34614,1726,11.73913044,308.2562963,DL,61.11111111,319.0916667,AA,18.51851852,286.911,575,AGS,SLC
"Huntsville, AL","Denver, CO",Table 6,20114,30255,30325,1048,65.97826087,320.7108402,UA,66.06260297,329.3585536,CO,10.21416804,310.293871,576,HSV,DEN
"Huntsville, AL","Atlanta, GA",Table 6,20114,30255,30397,151,20.2173913,261.3471505,DL,99.46236559,260.9960541,DL,99.46236559,260.9960541,577,HSV,ATL
"Huntsville, AL","Austin, TX",Table 6,20114,30255,30423,706,14.56521739,275.5641045,AA,47.76119403,272.9329688,CO,15.67164179,264.452381,578,HSV,AUS
"Huntsville, AL","Tucson, AZ",Table 6,20114,30255,30436,1405,25.65217391,349.0372881,AA,62.28813559,337.7,UA,10.16949153,302.4129167,579,HSV,TUS
"Huntsville, AL","Phoenix, AZ",Table 6,20114,30255,30466,1447,46.08695652,294.1754717,AA,39.1509434,276.4224096,AA,39.1509434,276.4224096,580,HSV,PHX
"Huntsville, AL","Hartford, CT",Table 6,20114,30255,30529,915,21.19565217,292.3614359,US,42.05128205,313.2754878,DL,37.94871795,262.0566216,581,HSV,BDL
"Huntsville, AL","Seattle, WA",Table 6,20114,30255,30559,2033,42.17391304,323.9196907,DL,40.20618557,331.143141,AA,28.86597938,309.7586607,582,HSV,SEA
"Huntsville, AL","El Paso, TX",Table 6,20114,30255,30615,1150,35.65217391,348.4674085,AA,55.79268293,341.1794536,DL,14.93902439,314.015102,583,HSV,ELP
"Huntsville, AL",Cleveland/Akron Area 4/,Table 6,20114,30255,30647,538,15.2173913,294.8874286,DL,66.42857143,291.0937634,US,30,262.5830952,584,HSV,CLE
"Huntsville, AL",Boston/Providence/Manchester Area 4/,Table 6,20114,30255,30721,1005,97.17391304,240.984877,US,45.63758389,261.4284314,DL,31.20805369,223.79,585,HSV,PVD
"Huntsville, AL","Buffalo, NY",Table 6,20114,30255,30792,718,10.43478261,233.2982292,DL,38.54166667,216.102973,DL,38.54166667,216.102973,586,HSV,BUF
"Huntsville, AL",Baltimore/Washington Area 4/,Table 6,20114,30255,30852,641,528.0434783,215.7886929,FL,55.94895019,124.7558352,FL,55.94895019,124.7558352,587,HSV,WAS
"Huntsville, AL",Chicago Area 4/,Table 6,20114,30255,30977,510,62.60869565,237.7860417,AA,43.22916667,215.2720884,AA,43.22916667,215.2720884,588,HSV,CHI
"Huntsville, AL","Charleston, SC",Table 6,20114,30255,30994,406,11.52173913,254.6819811,DL,60.37735849,243.8092188,DL,60.37735849,243.8092188,589,HSV,CHS
"Huntsville, AL","Charlotte, NC",Table 6,20114,30255,31057,333,64.13043478,166.2072373,US,83.89830509,164.0324444,DL,13.55932203,132.972,590,HSV,CLT
"Huntsville, AL","Columbus, OH",Table 6,20114,30255,31066,427,15.2173913,208.0368571,DL,67.14285714,203.7319149,US,27.14285714,200.715,591,HSV,CMH
"Huntsville, AL","St. Louis, MO",Table 6,20114,30255,31123,347,12.60869565,293.3531035,DL,89.65517241,300.1175,AA,8.620689655,223.074,592,HSV,STL
"Huntsville, AL","Jacksonville, FL",Table 6,20114,30255,31136,412,18.91304348,200.5508046,DL,81.6091954,205.800493,US,17.24137931,181.809,593,HSV,JAX
"Huntsville, AL","Detroit, MI",Table 6,20114,30255,31295,554,42.06521739,287.551137,DL,63.82428941,321.1062348,US,33.33333333,222.714031,594,HSV,DTW
"Huntsville, AL","Houston, TX",Table 6,20114,30255,31453,605,76.84782609,250.3664639,CO,64.35643564,249.8748791,DL,12.5884017,240.0932584,595,HSV,IAH
"Huntsville, AL","Orlando, FL",Table 6,20114,30255,31454,535,190.326087,153.0612336,FL,71.84466019,141.5694595,FL,71.84466019,141.5694595,596,HSV,MCO
"Huntsville, AL","Minneapolis, MN",Table 6,20114,30255,31650,785,23.15217391,300.6760094,DL,74.17840376,287.9782911,US,12.67605634,263.0051852,597,HSV,MSP
"Huntsville, AL",New York Area 4/,Table 6,20114,30255,31703,860,119.5652174,253.4789091,US,40.45454546,241.9015955,US,40.45454546,241.9015955,598,HSV,NYC
"Huntsville, AL","Killeen, TX",Table 6,20114,30255,31982,688,10,356.3909783,AA,67.39130435,365.4393548,CO,14.13043478,264.3469231,599,HSV,GRK
"Huntsville, AL","Grand Rapids, MI",Table 6,20114,30255,31986,573,13.69565217,213.1838889,DL,49.20634921,236.7732258,FL,26.98412698,182.9697059,600,HSV,GRR
"Huntsville, AL","Las Vegas, NV",Table 6,20114,30255,32211,1600,42.82608696,274.5993655,DL,61.4213198,275.3835537,AA,17.25888325,256.7033824,601,HSV,LAS
"Huntsville, AL","Indianapolis, IN",Table 6,20114,30255,32337,351,11.84782609,233.522844,DL,58.71559633,232.5071875,US,27.52293578,226.3913333,602,HSV,IND
"Huntsville, AL",San Fran./Oakland Area 4/,Table 6,20114,30255,32457,1990,59.7826087,338.543,AA,39.45454546,298.9909677,AA,39.45454546,298.9909677,603,HSV,SJC
"Huntsville, AL",Miami/Ft. Lauderdale Area 4/,Table 6,20114,30255,32467,722,52.60869565,213.1237397,DL,76.65289256,216.7202426,US,16.94214876,195.3369512,604,HSV,MIA
"Huntsville, AL","Santa Ana, CA",Table 6,20114,30255,32575,1803,134.8913044,287.1605721,AA,41.09589041,268.2257843,AA,41.09589041,268.2257843,605,HSV,SNA
"Huntsville, AL","Sacramento, CA",Table 6,20114,30255,33192,1942,13.91304348,335.1783594,AA,35.9375,342.851087,DL,35.15625,337.8333333,606,HSV,SMF
"Huntsville, AL","Tampa, FL",Table 6,20114,30255,33195,523,33.80434783,234.0114148,DL,79.74276527,237.7672177,US,18.97106109,216.4783051,607,HSV,TPA
"Huntsville, AL","Kansas City, MO",Table 6,20114,30255,33198,544,14.34782609,241.6376515,DL,74.24242424,249.9437755,AA,20.45454546,192.4637037,608,HSV,MCI
"Huntsville, AL","San Antonio, TX",Table 6,20114,30255,33214,770,26.41304348,249.2531276,AA,48.14814815,248.0248718,DL,36.6255144,240.8180899,609,HSV,SAT
"Huntsville, AL","Milwaukee, WI",Table 6,20114,30255,33342,576,10.86956522,197.7704,DL,91,192.9371429,US,5,161.338,610,HSV,MKE
"Huntsville, AL","San Diego, CA",Table 6,20114,30255,33570,1751,35.86956522,317.1869091,AA,45.75757576,300.0717219,AA,45.75757576,300.0717219,611,HSV,SAN
"Huntsville, AL","Newport News/Williamsburg, VA",Table 6,20114,30255,33667,614,35.32608696,253.4091385,US,60.61538462,247.0601523,US,60.61538462,247.0601523,612,HSV,PHF
"Huntsville, AL","Oklahoma City, OK",Table 6,20114,30255,33851,616,12.39130435,321.9200877,DL,54.38596491,367.7332258,AA,34.21052632,249.9989744,613,HSV,OKC
"Huntsville, AL","West Palm Beach/Palm Beach, FL",Table 6,20114,30255,34027,677,16.19565217,226.2575168,DL,72.48322148,218.3566667,DL,72.48322148,218.3566667,614,HSV,PBI
"Huntsville, AL","Portland, OR",Table 6,20114,30255,34057,2022,15,314.8371739,UA,26.08695652,312.4605556,AA,22.46376812,250.2448387,615,HSV,PDX
"Huntsville, AL","Philadelphia, PA",Table 6,20114,30255,34100,730,40.43478261,279.2003763,US,51.07526882,296.398,DL,33.60215054,253.3284,616,HSV,PHL
"Huntsville, AL","Raleigh/Durham, NC",Table 6,20114,30255,34492,460,24.23913044,206.4183408,DL,48.87892377,231.3318349,US,46.6367713,179.8177885,617,HSV,RDU
"Huntsville, AL","Richmond, VA",Table 6,20114,30255,34524,565,17.93478261,260.1695758,US,61.21212121,271.7277228,DL,32.12121212,251.2926415,618,HSV,RIC
"Huntsville, AL","Salt Lake City, UT",Table 6,20114,30255,34614,1439,30.65217391,331.5187234,DL,49.29078014,348.123741,AA,14.53900709,296.7236585,619,HSV,SLC
"Albany, NY","Denver, CO",Table 6,20114,30257,30325,1610,133.1521739,276.881102,WN,31.10204082,270.7520735,DL,18.04081633,246.8811312,620,ALB,DEN
"Albany, NY","Atlanta, GA",Table 6,20114,30257,30397,853,146.4130435,311.7017966,DL,67.48329621,321.9234323,US,24.49888641,294.7075455,621,ALB,ATL
"Albany, NY","Austin, TX",Table 6,20114,30257,30423,1577,59.13043478,305.7863787,WN,43.01470588,307.7386325,UA,18.93382353,276.4846602,622,ALB,AUS
"Albany, NY","Asheville, NC",Table 6,20114,30257,30431,689,11.52173913,228.1441509,US,73.58490566,230.4483333,DL,20.75471698,217.8468182,623,ALB,AVL
"Albany, NY","Tucson, AZ",Table 6,20114,30257,30436,2150,20.2173913,304.2794624,WN,51.61290323,274.3320833,WN,51.61290323,274.3320833,624,ALB,TUS
"Albany, NY","Phoenix, AZ",Table 6,20114,30257,30466,2159,119.5652174,251.1682,WN,33.18181818,271.0924658,CO,16.63636364,214.6992896,625,ALB,PHX
"Albany, NY","Seattle, WA",Table 6,20114,30257,30559,2356,60.2173913,326.7191877,UA,28.15884477,304.911859,CO,14.98194946,301.606988,626,ALB,SEA
"Albany, NY","Birmingham, AL",Table 6,20114,30257,30599,946,21.08695652,245.0951546,WN,55.67010309,238.7951852,US,14.43298969,238.7178571,627,ALB,BHM
"Albany, NY",Cleveland/Akron Area 4/,Table 6,20114,30257,30647,424,44.34782609,314.0792647,CO,62.00980392,340.7967589,WN,12.00980392,238.7079592,628,ALB,CLE
"Albany, NY","Nashville, TN",Table 6,20114,30257,30693,825,72.06521739,219.4003469,WN,54.14781297,234.4482451,DL,18.85369532,185.59992,629,ALB,BNA
"Albany, NY",Baltimore/Washington Area 4/,Table 6,20114,30257,30852,325,570.2173913,159.6176515,WN,77.64010675,132.8597201,WN,77.64010675,132.8597201,630,ALB,BWI
"Albany, NY","Columbia, SC",Table 6,20114,30257,30868,725,13.36956522,251.6447968,US,47.96747968,256.2283051,UA,21.95121951,217.6318519,631,ALB,CAE
"Albany, NY",Chicago Area 4/,Table 6,20114,30257,30977,723,331.6304348,211.0188004,UA,48.08259587,217.0820654,WN,38.02032121,198.2354655,632,ALB,CHI
"Albany, NY","Charleston, SC",Table 6,20114,30257,30994,760,44.13043478,219.6966995,WN,41.13300493,191.5977246,WN,41.13300493,191.5977246,633,ALB,CHS
"Albany, NY","Charlotte, NC",Table 6,20114,30257,31057,646,144.1304348,212.3885445,US,82.20211161,215.9066697,DL,10.03016591,172.5458647,634,ALB,CLT
"Albany, NY","Columbus, OH",Table 6,20114,30257,31066,509,41.63043478,225.1543603,US,28.72062663,234.9923636,UA,17.75456919,202.5992647,635,ALB,CMH
"Albany, NY","St. Louis, MO",Table 6,20114,30257,31123,910,52.2826087,262.8223701,WN,48.85654886,247.7399149,WN,48.85654886,247.7399149,636,ALB,STL
"Albany, NY","Myrtle Beach, SC",Table 6,20114,30257,31135,685,21.95652174,197.3962871,US,81.68316832,198.5003636,DL,13.36633663,186.8525926,637,ALB,MYR
"Albany, NY","Jacksonville, FL",Table 6,20114,30257,31136,951,54.45652174,235.5103194,WN,41.31736527,225.9038164,WN,41.31736527,225.9038164,638,ALB,JAX
"Albany, NY","Daytona Beach, FL",Table 6,20114,30257,31252,1019,11.52173913,194.0804717,US,61.32075472,206.4646154,DL,38.67924528,174.4470732,639,ALB,DAB
"Albany, NY","Dayton, OH",Table 6,20114,30257,31267,576,17.60869565,251.0618519,UA,28.39506173,219.1619565,UA,28.39506173,219.1619565,640,ALB,DAY
"Albany, NY","Detroit, MI",Table 6,20114,30257,31295,489,84.45652174,270.3574003,DL,69.24066924,286.1632156,US,16.73101673,227.5146923,641,ALB,DTW
"Albany, NY","Houston, TX",Table 6,20114,30257,31453,1495,91.95652174,291.1635225,WN,36.40661939,260.6375974,WN,36.40661939,260.6375974,642,ALB,HOU
"Albany, NY","Orlando, FL",Table 6,20114,30257,31454,1073,490.6521739,181.7053877,WN,85.79973416,178.4227033,WN,85.79973416,178.4227033,643,ALB,MCO
"Albany, NY","Minneapolis, MN",Table 6,20114,30257,31650,980,75,287.1170145,DL,53.47826087,304.9470461,WN,16.08695652,250.426036,644,ALB,MSP
"Albany, NY",New York Area 4/,Table 6,20114,30257,31703,146,13.15217391,174.0222314,DL,70.24793388,169.794,US,11.57024793,139.8721429,645,ALB,NYC
"Albany, NY","Fort Myers, FL",Table 6,20114,30257,31714,1205,90.86956522,229.3516627,WN,62.67942584,215.7654008,WN,62.67942584,215.7654008,646,ALB,RSW
"Albany, NY","Greer, SC",Table 6,20114,30257,31871,706,33.15217391,229.746918,US,35.73770492,254.6809174,WN,25.57377049,196.6855128,647,ALB,GSP
"Albany, NY","Greensboro/High Point, NC",Table 6,20114,30257,31995,564,19.23913044,203.8512429,US,71.75141243,209.1559843,DL,11.29943503,188.238,648,ALB,GSO
"Albany, NY","Las Vegas, NV",Table 6,20114,30257,32211,2237,211.4130435,238.433563,WN,81.64524422,235.8836398,CO,4.832904884,221.4356383,649,ALB,LAS
"Albany, NY","Wilmington, NC",Table 6,20114,30257,32323,625,18.26086957,206.7209524,US,95.23809524,207.3974375,DL,2.976190476,196.504,650,ALB,ILM
"Albany, NY","Indianapolis, IN",Table 6,20114,30257,32337,683,53.69565217,259.5816194,WN,37.04453441,245.0944262,WN,37.04453441,245.0944262,651,ALB,IND
"Albany, NY",San Fran./Oakland Area 4/,Table 6,20114,30257,32457,2559,170.326087,336.1569113,WN,31.90810466,322.52792,CO,14.03956605,299.3584546,652,ALB,SJC
"Albany, NY",Miami/Ft. Lauderdale Area 4/,Table 6,20114,30257,32467,1225,307.9347826,198.9150618,WN,76.84433463,189.3411622,WN,76.84433463,189.3411622,653,ALB,FLL
"Albany, NY","Santa Ana, CA",Table 6,20114,30257,32575,2468,185.7608696,317.1196957,WN,35.04973669,294.8408681,WN,35.04973669,294.8408681,654,ALB,SNA
"Albany, NY","Little Rock, AR",Table 6,20114,30257,32600,1135,11.84782609,303.4901835,DL,45.87155963,286.0342,DL,45.87155963,286.0342,655,ALB,LIT
"Albany, NY","Louisville, KY",Table 6,20114,30257,33044,703,32.82608696,243.2246027,WN,44.70198676,247.3578519,CO,15.56291391,215.0065957,656,ALB,SDF
"Albany, NY","Cincinnati, KY",Table 6,20114,30257,33105,623,30.65217391,251.2547163,DL,51.41843972,243.4090345,UA,10.63829787,224.8336667,657,ALB,CVG
"Albany, NY","Sacramento, CA",Table 6,20114,30257,33192,2491,28.91304348,277.8454135,WN,49.2481203,263.5128244,DL,10.15037594,255.5696296,658,ALB,SMF
"Albany, NY","Tampa, FL",Table 6,20114,30257,33195,1130,303.0434783,177.7203121,WN,78.58680057,174.7121588,WN,78.58680057,174.7121588,659,ALB,TPA
"Albany, NY","Kansas City, MO",Table 6,20114,30257,33198,1115,49.23913044,260.1721854,WN,37.52759382,257.5357647,US,10.15452539,243.4628261,660,ALB,MCI
"Albany, NY","San Antonio, TX",Table 6,20114,30257,33214,1643,41.84782609,273.5218701,WN,42.85714286,263.1805455,UA,13.76623377,252.8584906,661,ALB,SAT
"Albany, NY","Memphis, TN",Table 6,20114,30257,33244,1019,17.39130435,272.3175625,DL,58.75,262.2232979,DL,58.75,262.2232979,662,ALB,MEM
"Albany, NY","Omaha, NE",Table 6,20114,30257,33316,1138,14.89130435,261.3550365,UA,31.38686131,237.3388372,UA,31.38686131,237.3388372,663,ALB,OMA
"Albany, NY","Milwaukee, WI",Table 6,20114,30257,33342,715,41.30434783,233.1456053,DL,31.31578947,207.5960504,WN,25.78947368,201.2031633,664,ALB,MKE
"Albany, NY","Madison, WI",Table 6,20114,30257,33485,787,15.43478261,303.7914789,DL,40.14084507,313.1826316,CO,12.67605634,290.2205556,665,ALB,MSN
"Albany, NY","New Orleans, LA",Table 6,20114,30257,33495,1267,53.26086957,257.9302245,WN,35.71428571,263.9524571,UA,10.20408163,223.0048,666,ALB,MSY
"Albany, NY","San Diego, CA",Table 6,20114,30257,33570,2445,82.06521739,283.4145298,WN,45.56291391,269.1932267,CO,12.05298013,247.8989011,667,ALB,SAN
"Albany, NY","Norfolk, VA",Table 6,20114,30257,33667,424,55.86956522,185.7253891,WN,57.9766537,172.9676846,WN,57.9766537,172.9676846,668,ALB,ORF
"Albany, NY","Pensacola, FL",Table 6,20114,30257,33728,1124,12.06521739,237.3853153,DL,51.35135135,241.904386,US,29.72972973,230.4733333,669,ALB,PNS
"Albany, NY","Oklahoma City, OK",Table 6,20114,30257,33851,1371,18.58695652,288.6507018,DL,35.0877193,312.719,WN,24.56140351,251.5771429,670,ALB,OKC
"Albany, NY","West Palm Beach/Palm Beach, FL",Table 6,20114,30257,34027,1163,60.2173913,226.1398917,WN,52.70758123,211.0307534,WN,52.70758123,211.0307534,671,ALB,PBI
"Albany, NY","Portland, OR",Table 6,20114,30257,34057,2395,50.76086957,330.1855675,UA,26.76659529,344.01544,WN,22.05567452,295.3946602,672,ALB,PDX
"Albany, NY","Philadelphia, PA",Table 6,20114,30257,34100,212,38.26086957,256.3669602,US,98.86363636,257.0214368,US,98.86363636,257.0214368,673,ALB,PHL
"Albany, NY","Raleigh/Durham, NC",Table 6,20114,30257,34492,544,92.60869565,207.2241549,WN,50.11737089,210.8141218,US,31.92488263,204.2735662,674,ALB,RDU
"Albany, NY","Richmond, VA",Table 6,20114,30257,34524,407,17.7173913,253.2751534,US,62.57668712,262.3762745,UA,19.01840491,234.8377419,675,ALB,RIC
"Albany, NY","Reno, NV",Table 6,20114,30257,34570,2379,13.04347826,326.585,WN,68.33333333,319.2745122,DL,16.66666667,300.4845,676,ALB,RNO
"Albany, NY","Roanoke, VA",Table 6,20114,30257,34574,497,11.52173913,246.0773585,US,66.98113208,258.1423944,UA,14.1509434,200.9933333,677,ALB,ROA
"Albany, NY","Salt Lake City, UT",Table 6,20114,30257,34614,1960,37.17391304,327.279883,WN,40.93567252,309.3831429,WN,40.93567252,309.3831429,678,ALB,SLC
"Albany, NY","Tulsa, OK",Table 6,20114,30257,34653,1260,10.2173913,319.3129787,DL,37.23404255,359.8162857,UA,27.65957447,254.6880769,679,ALB,TUL
"Albany, NY","Savannah, GA",Table 6,20114,30257,34685,837,20.76086957,253.1615183,US,50.26178011,252.4270833,DL,29.84293194,248.1807018,680,ALB,SAV
"Albany, NY","Sarasota/Bradenton, FL",Table 6,20114,30257,34986,1167,11.73913044,243.0008333,DL,60.18518519,238.402,DL,60.18518519,238.402,681,ALB,SRQ
"Albany, NY","Knoxville, TN",Table 6,20114,30257,35412,725,11.63043478,311.4429907,US,43.92523365,295.2378723,US,43.92523365,295.2378723,682,ALB,TYS
"Walla Walla, WA","Seattle, WA",Table 6,20114,30275,30559,213,59.89130435,108.0784755,AS,98.36660617,108.2982841,AS,98.36660617,108.2982841,683,ALW,SEA
"Walla Walla, WA",San Fran./Oakland Area 4/,Table 6,20114,30275,32457,631,12.17391304,216.6508929,AS,98.21428571,216.2181818,AS,98.21428571,216.2181818,684,ALW,SJC
"Walla Walla, WA","Santa Ana, CA",Table 6,20114,30275,32575,857,21.52173913,181.3705051,AS,96.46464647,179.7757068,AS,96.46464647,179.7757068,685,ALW,SNA
"Amarillo, TX","Denver, CO",Table 6,20114,30279,30325,359,86.41304348,129.6412076,WN,91.19496855,124.2893517,WN,91.19496855,124.2893517,686,AMA,DEN
"Amarillo, TX","Atlanta, GA",Table 6,20114,30279,30397,992,22.5,276.616087,AA,69.0821256,257.3198601,AA,69.0821256,257.3198601,687,AMA,ATL
"Amarillo, TX","Austin, TX",Table 6,20114,30279,30423,418,104.7826087,193.1233299,WN,88.2780083,191.4481786,WN,88.2780083,191.4481786,688,AMA,AUS
"Amarillo, TX","Phoenix, AZ",Table 6,20114,30279,30466,602,30.65217391,264.0325887,WN,70.21276596,277.6901515,UA,10.63829787,264.601,689,AMA,PHX
"Amarillo, TX","Seattle, WA",Table 6,20114,30279,30559,1357,16.73913044,279.2434416,WN,46.1038961,255.4777465,WN,46.1038961,255.4777465,690,AMA,SEA
"Amarillo, TX","Nashville, TN",Table 6,20114,30279,30693,847,12.82608696,288.8862712,WN,56.77966102,273.901791,WN,56.77966102,273.901791,691,AMA,BNA
"Amarillo, TX",Boston/Providence/Manchester Area 4/,Table 6,20114,30279,30721,1718,11.30434783,283.3710577,AA,47.11538462,296.832449,UA,11.53846154,211.3616667,692,AMA,PVD
"Amarillo, TX",Baltimore/Washington Area 4/,Table 6,20114,30279,30852,1403,36.52173913,325.3783929,AA,53.57142857,315.4349444,AA,53.57142857,315.4349444,693,AMA,WAS
"Amarillo, TX",Chicago Area 4/,Table 6,20114,30279,30977,880,30.76086957,296.3428622,WN,34.62897527,265.7702041,WN,34.62897527,265.7702041,694,AMA,CHI
"Amarillo, TX","St. Louis, MO",Table 6,20114,30279,31123,672,15.2173913,250.6842143,WN,70.71428571,249.819798,WN,70.71428571,249.819798,695,AMA,STL
"Amarillo, TX","Corpus Christi, TX",Table 6,20114,30279,31140,570,11.95652174,252.5261818,WN,69.09090909,232.1267105,AA,14.54545455,226.40125,696,AMA,CRP
"Amarillo, TX","Houston, TX",Table 6,20114,30279,31453,537,161.3043478,237.9813814,WN,59.16442049,222.4601936,WN,59.16442049,222.4601936,697,AMA,HOU
"Amarillo, TX","Orlando, FL",Table 6,20114,30279,31454,1285,28.26086957,299.5228077,WN,45,271.9866667,WN,45,271.9866667,698,AMA,MCO
"Amarillo, TX","Minneapolis, MN",Table 6,20114,30279,31650,803,16.63043478,286.6703922,AA,31.37254902,295.9772917,UA,19.60784314,266.2183333,699,AMA,MSP
"Amarillo, TX",New York Area 4/,Table 6,20114,30279,31703,1600,34.34782609,333.7857595,AA,45.88607595,341.104069,WN,11.70886076,268.0935135,700,AMA,ISP
"Amarillo, TX","Las Vegas, NV",Table 6,20114,30279,32211,758,109.8913044,211.0251632,WN,95.45004946,209.1443109,WN,95.45004946,209.1443109,701,AMA,LAS
"Amarillo, TX",San Fran./Oakland Area 4/,Table 6,20114,30279,32457,1161,25.54347826,296.9006809,WN,67.65957447,297.8154088,WN,67.65957447,297.8154088,702,AMA,SJC
"Amarillo, TX",Miami/Ft. Lauderdale Area 4/,Table 6,20114,30279,32467,1429,14.89130435,321.0606569,AA,48.17518248,337.0483333,WN,28.46715329,312.7194872,703,AMA,FLL
"Amarillo, TX","Santa Ana, CA",Table 6,20114,30279,32575,955,49.13043478,268.788031,WN,63.71681416,271.3180556,WN,63.71681416,271.3180556,704,AMA,SNA
"Amarillo, TX","Kansas City, MO",Table 6,20114,30279,33198,477,17.5,255.0486957,WN,90.68322981,254.3978082,WN,90.68322981,254.3978082,705,AMA,MCI
"Amarillo, TX","San Antonio, TX",Table 6,20114,30279,33214,435,67.93478261,187.899024,WN,86.88,189.7728361,CO,4.64,154.8834483,706,AMA,SAT
"Amarillo, TX","New Orleans, LA",Table 6,20114,30279,33495,758,16.41304348,277.5903311,WN,79.47019868,265.2948333,WN,79.47019868,265.2948333,707,AMA,MSY
"Amarillo, TX","San Diego, CA",Table 6,20114,30279,33570,904,19.45652174,266.9357542,WN,66.48044693,252.6764706,WN,66.48044693,252.6764706,708,AMA,SAN
"Amarillo, TX","Philadelphia, PA",Table 6,20114,30279,34100,1482,12.2826087,352.7297345,AA,44.24778761,364.1654,UA,13.27433628,262.246,709,AMA,PHL
"Durango, CO","Denver, CO",Table 6,20114,30285,30325,251,147.0652174,223.6745676,F9,55.43237251,141.2682,F9,55.43237251,141.2682,710,DRO,DEN
"Durango, CO","Atlanta, GA",Table 6,20114,30285,30397,1335,14.02173913,244.3627907,F9,55.81395349,215.4113889,F9,55.81395349,215.4113889,711,DRO,ATL
"Durango, CO","Austin, TX",Table 6,20114,30285,30423,753,16.63043478,236.4724183,F9,41.17647059,200.1247619,F9,41.17647059,200.1247619,712,DRO,AUS
"Durango, CO","Phoenix, AZ",Table 6,20114,30285,30466,351,48.26086957,170.6527252,US,95.27027027,166.1734988,F9,1.351351351,136.58,713,DRO,PHX
"Durango, CO","Seattle, WA",Table 6,20114,30285,30559,1027,17.2826087,252.3556604,F9,45.91194969,224.1779452,F9,45.91194969,224.1779452,714,DRO,SEA
"Durango, CO",Boston/Providence/Manchester Area 4/,Table 6,20114,30285,30721,1974,12.2826087,307.2851327,UA,55.75221239,303.4877778,UA,55.75221239,303.4877778,715,DRO,BOS
"Durango, CO",Baltimore/Washington Area 4/,Table 6,20114,30285,30852,1690,19.23913044,300.1802825,UA,57.06214689,293.9713861,F9,14.12429379,287.082,716,DRO,WAS
"Durango, CO",Chicago Area 4/,Table 6,20114,30285,30977,1113,26.73913044,258.9041057,UA,42.68292683,301.7507619,F9,35.77235772,201.9751136,717,DRO,CHI
"Durango, CO","Houston, TX",Table 6,20114,30285,31453,886,47.93478261,263.4662585,CO,37.18820862,266.4367073,F9,24.03628118,181.8857547,718,DRO,IAH
"Durango, CO","Orlando, FL",Table 6,20114,30285,31454,1646,11.95652174,281.9390909,UA,48.18181818,277.8515094,F9,17.27272727,239.511579,719,DRO,MCO
"Durango, CO","Minneapolis, MN",Table 6,20114,30285,31650,926,12.17391304,260.2589286,UA,39.28571429,230.4143182,F9,35.71428571,211.19,720,DRO,MSP
"Durango, CO",New York Area 4/,Table 6,20114,30285,31703,1838,24.45652174,303.1596,UA,50.22222222,304.7502655,CO,12,275.0007407,721,DRO,NYC
"Durango, CO","Las Vegas, NV",Table 6,20114,30285,32211,418,13.69565217,244.0188889,US,53.17460318,188.2026866,US,53.17460318,188.2026866,722,DRO,LAS
"Durango, CO",San Fran./Oakland Area 4/,Table 6,20114,30285,32457,804,29.13043478,254.5172761,UA,35.82089552,297.6939583,F9,20.14925373,196.2361111,723,DRO,SJC
"Durango, CO","Santa Ana, CA",Table 6,20114,30285,32575,639,35.2173913,254.1055864,US,57.09876543,221.7714054,F9,11.41975309,220.2289189,724,DRO,SNA
"Durango, CO","San Antonio, TX",Table 6,20114,30285,33214,750,13.58695652,275.444,UA,36,307.92,F9,31.2,215.3053846,725,DRO,SAT
"Durango, CO","San Diego, CA",Table 6,20114,30285,33570,616,18.15217391,237.6964671,US,67.06586826,192.9946429,US,67.06586826,192.9946429,726,DRO,SAN
"Durango, CO","Philadelphia, PA",Table 6,20114,30285,34100,1762,11.30434783,325.2671154,UA,48.07692308,361.811,US,15.38461539,300.96,727,DRO,PHL
"Denver, CO","Aspen, CO",Table 6,20114,30325,30372,125,42.93478261,321.510076,UA,59.74683544,429.3177119,F9,38.2278481,156.6655629,728,DEN,ASE
"Denver, CO","Atlanta, GA",Table 6,20114,30325,30397,1199,1438.26087,195.8560097,DL,49.95465538,183.5912632,FL,17.80532044,158.1480518,729,DEN,ATL
"Denver, CO","Appleton, WI",Table 6,20114,30325,30408,883,20.54347826,272.1944974,UA,37.56613757,336.391831,DL,24.86772487,225.4695745,730,DEN,ATW
