originapt,destapt,tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
ABI,ATL,Table 6,20083,00300,05850,"Abilene, Texas, USA","Atlanta, Georgia, USA",889,11.847826087,228.03238532,AA,92.660550459,224.24178218,AA,92.660550459,224.24178218,1
ABI,ORD,Table 6,20083,00300,18500,"Abilene, Texas, USA","Chicago, Illinois, USA",924,15.543478261,267.57699301,AA,88.111888112,258.34769841,AA,88.111888112,258.34769841,2
ABI,DFW,Table 6,20083,00300,23210,"Abilene, Texas, USA","Dallas/Ft.Worth, Texas, USA",158,25.434782609,132.4158547,AA,100,132.4158547,AA,100,132.4158547,3
ABI,LAS,Table 6,20083,00300,48880,"Abilene, Texas, USA","Las Vegas, Nevada, USA",920,11.413043478,263.31857143,AA,77.142857143,264.39061728,CO,20.952380952,255.99590909,4
ABI,LGA,Table 6,20083,00300,63760,"Abilene, Texas, USA","New York, New York, USA",1542,10.434782609,242.65145833,AA,73.958333333,242.69591549,CO,20.833333333,242.663,5
ABI,MCO,Table 6,20083,00300,66600,"Abilene, Texas, USA","Orlando, Florida, USA",1128,11.847826087,227.99816514,AA,91.743119266,217.3917,AA,91.743119266,217.3917,6
ABI,STL,Table 6,20083,00300,78460,"Abilene, Texas, USA","St. Louis, Missouri, USA",682,11.304347826,194.92384615,AA,100,194.92384615,AA,100,194.92384615,7
ABI,SEA,Table 6,20083,00300,82630,"Abilene, Texas, USA","Seattle, Washington, USA",1577,10,311.68413043,AA,81.52173913,296.8096,AA,81.52173913,296.8096,8
CAK,ABQ,Table 6,20083,01270,01680,"Akron/Canton, Ohio, USA","Albuquerque, New Mexico, USA",1427,15.760869565,193.88958621,F9,73.103448276,186.81415094,F9,73.103448276,186.81415094,9
CAK,ATL,Table 6,20083,01270,05850,"Akron/Canton, Ohio, USA","Atlanta, Georgia, USA",528,463.26086957,145.98469967,FL,57.085875176,141.66260995,FL,57.085875176,141.66260995,10
CAK,AUS,Table 6,20083,01270,06100,"Akron/Canton, Ohio, USA","Austin, Texas, USA",1172,16.630434783,199.0227451,DL,78.431372549,195.33758333,DL,78.431372549,195.33758333,11
CAK,BOS,Table 6,20083,01270,12200,"Akron/Canton, Ohio, USA","Boston, Massachusetts, USA",549,355,117.42062768,FL,92.988364972,115.13638459,FL,92.988364972,115.13638459,12
CAK,CHS,Table 6,20083,01270,17900,"Akron/Canton, Ohio, USA","Charleston, South Carolina, USA",558,34.456521739,161.30577287,US,48.58044164,162.64701299,FL,30.283911672,151.02229167,13
CAK,CLT,Table 6,20083,01270,17960,"Akron/Canton, Ohio, USA","Charlotte, North Carolina, USA",394,112.7173913,180.1787271,US,68.756027001,198.71214586,NW,14.368370299,129.77201342,14
CAK,ORD,Table 6,20083,01270,18500,"Akron/Canton, Ohio, USA","Chicago, Illinois, USA",344,62.173913043,209.43286713,UA,92.832167832,207.48719397,UA,92.832167832,207.48719397,15
CAK,DFW,Table 6,20083,01270,23210,"Akron/Canton, Ohio, USA","Dallas/Ft.Worth, Texas, USA",1023,74.347826087,179.64922515,FL,38.157894737,171.378659,DL,36.842105263,169.1452381,16
CAK,DEN,Table 6,20083,01270,24090,"Akron/Canton, Ohio, USA","Denver, Colorado, USA",1224,292.39130435,167.6346171,F9,90.966542751,165.35410707,F9,90.966542751,165.35410707,17
CAK,FLL,Table 6,20083,01270,29420,"Akron/Canton, Ohio, USA","Ft. Lauderdale, Florida, USA",1026,79.130434783,156.88553571,FL,52.472527473,145.66298429,FL,52.472527473,145.66298429,18
CAK,RSW,Table 6,20083,01270,29540,"Akron/Canton, Ohio, USA","Ft. Myers, Florida, USA",991,71.956521739,153.88481873,FL,65.86102719,150.55112385,FL,65.86102719,150.55112385,19
CAK,GSO,Table 6,20083,01270,33460,"Akron/Canton, Ohio, USA","Greensboro/High Point, Nc, USA",342,10.434782609,163.94645833,US,59.375,163.44280702,NW,17.708333333,142.30352941,20
CAK,GPT,Table 6,20083,01270,34290,"Akron/Canton, Ohio, USA","Gulfport/Biloxi, Mississippi, USA",841,13.260869565,178.83393443,FL,59.836065574,175.09863014,FL,59.836065574,175.09863014,21
CAK,IAH,Table 6,20083,01270,37320,"Akron/Canton, Ohio, USA","Houston, Texas, USA",1100,71.52173913,180.42428571,DL,55.167173252,155.8662259,DL,55.167173252,155.8662259,22
CAK,JAX,Table 6,20083,01270,40140,"Akron/Canton, Ohio, USA","Jacksonville, Florida, USA",719,44.565217391,174.46512195,FL,44.146341463,166.37685083,FL,44.146341463,166.37685083,23
CAK,MCI,Table 6,20083,01270,42650,"Akron/Canton, Ohio, USA","Kansas City, Missouri, USA",711,15.434782609,219.20147887,NW,25.352112676,204.06388889,FL,24.647887324,192.178,24
CAK,LAS,Table 6,20083,01270,48880,"Akron/Canton, Ohio, USA","Las Vegas, Nevada, USA",1846,126.08695652,171.0310431,FL,32.844827586,170.04459318,DL,18.706896552,159.32036866,25
CAK,LAX,Table 6,20083,01270,51410,"Akron/Canton, Ohio, USA","Los Angeles, California, USA",2073,60.869565217,228.32964286,FL,28.928571429,201.81135802,FL,28.928571429,201.81135802,26
CAK,MEM,Table 6,20083,01270,57180,"Akron/Canton, Ohio, USA","Memphis, Tennessee, USA",617,22.608695652,210.59817308,NW,32.692307692,222.62147059,FL,22.596153846,162.31808511,27
CAK,MIA,Table 6,20083,01270,57560,"Akron/Canton, Ohio, USA","Miami, Florida, USA",1044,36.52173913,157.00217262,DL,44.642857143,158.30893333,FL,30.952380952,144.59211538,28
CAK,MKE,Table 6,20083,01270,57850,"Akron/Canton, Ohio, USA","Milwaukee, Wisconsin, USA",361,14.891304348,136.45664234,NW,95.620437956,136.03129771,NW,95.620437956,136.03129771,29
CAK,MSP,Table 6,20083,01270,57970,"Akron/Canton, Ohio, USA","Minneapolis/St.Paul, Minnesota, USA",657,23.152173913,271.40239437,NW,57.276995305,262.04032787,DL,15.962441315,255.82647059,30
CAK,MYR,Table 6,20083,01270,61830,"Akron/Canton, Ohio, USA","Myrtle Beach, South Carolina, USA",518,16.739130435,225.7724026,US,87.012987013,225.87029851,DL,12.987012987,225.1165,31
CAK,BNA,Table 6,20083,01270,62860,"Akron/Canton, Ohio, USA","Nashville, Tennessee, USA",435,16.413043478,171.44940397,US,41.059602649,194.73403226,NW,30.463576159,150.42869565,32
CAK,MSY,Table 6,20083,01270,63580,"Akron/Canton, Ohio, USA","New Orleans, Louisiana, USA",901,19.456521739,221.6001676,FL,35.195530726,193.87619048,FL,35.195530726,193.87619048,33
CAK,LGA,Table 6,20083,01270,63760,"Akron/Canton, Ohio, USA","New York, New York, USA",402,471.73913043,117.61732488,FL,95.023041475,115.57604995,FL,95.023041475,115.57604995,34
CAK,ORF,Table 6,20083,01270,64500,"Akron/Canton, Ohio, USA","Norfolk, Virginia, USA",396,14.456521739,170.77503759,US,68.421052632,187.77604396,NW,27.067669173,133.24888889,35
CAK,MCO,Table 6,20083,01270,66600,"Akron/Canton, Ohio, USA","Orlando, Florida, USA",860,260.54347826,141.30040467,FL,80.475594493,139.61081908,FL,80.475594493,139.61081908,36
CAK,PNS,Table 6,20083,01270,69380,"Akron/Canton, Ohio, USA","Pensacola, Florida, USA",789,43.804347826,165.13808933,FL,58.560794045,156.10716102,FL,58.560794045,156.10716102,37
CAK,PHL,Table 6,20083,01270,69880,"Akron/Canton, Ohio, USA","Philadelphia, Pennsylvania, USA",335,40.217391304,237.97075676,US,51.891891892,305.53401042,NW,46.486486486,163.56156977,38
CAK,PHX,Table 6,20083,01270,69980,"Akron/Canton, Ohio, USA","Phoenix, Arizona, USA",1754,68.586956522,192.89290016,F9,29.160063391,178.8273913,FL,23.296354992,161.60673469,39
CAK,PDX,Table 6,20083,01270,71790,"Akron/Canton, Ohio, USA","Portland, Oregon, USA",2078,32.173913043,235.14760135,UA,39.864864865,227.47059322,DL,11.486486486,220.08588235,40
CAK,PVD,Table 6,20083,01270,73020,"Akron/Canton, Ohio, USA","Providence, Rhode Island, USA",524,10.217391304,146.69095745,US,77.659574468,146.45534247,NW,19.14893617,139.92055556,41
CAK,RDU,Table 6,20083,01270,74830,"Akron/Canton, Ohio, USA","Raleigh/Durham, North Carolina, USA",376,16.304347826,177.87326667,US,48.666666667,193.60410959,NW,21.333333333,132.7115625,42
CAK,RIC,Table 6,20083,01270,75820,"Akron/Canton, Ohio, USA","Richmond, Virginia, USA",323,11.739130435,166.77796296,US,79.62962963,178.03360465,FL,9.2592592593,116.507,43
CAK,SMF,Table 6,20083,01270,77850,"Akron/Canton, Ohio, USA","Sacramento, California, USA",2123,23.152173913,225.70826291,F9,61.502347418,217.00183206,F9,61.502347418,217.00183206,44
CAK,SLC,Table 6,20083,01270,79070,"Akron/Canton, Ohio, USA","Salt Lake City, Utah, USA",1591,22.391304348,219.31427184,F9,62.13592233,204.44992188,F9,62.13592233,204.44992188,45
CAK,SAT,Table 6,20083,01270,79360,"Akron/Canton, Ohio, USA","San Antonio, Texas, USA",1238,31.739130435,170.9425,FL,33.219178082,164.17484536,DL,29.794520548,152.99448276,46
CAK,SAN,Table 6,20083,01270,79520,"Akron/Canton, Ohio, USA","San Diego, California, USA",2045,46.52173913,217.17450935,FL,26.635514019,204.13824561,FL,26.635514019,204.13824561,47
CAK,SFO,Table 6,20083,01270,79830,"Akron/Canton, Ohio, USA","San Francisco, California, USA",2187,44.782608696,244.00764563,UA,18.932038835,269.53230769,FL,18.446601942,199.12328947,48
CAK,SJC,Table 6,20083,01270,80050,"Akron/Canton, Ohio, USA","San Jose, California, USA",2169,16.630434783,215.65333333,F9,65.359477124,205.1515,F9,65.359477124,205.1515,49
CAK,SNA,Table 6,20083,01270,80650,"Akron/Canton, Ohio, USA","Santa Ana, California, USA",2052,18.47826087,238.37064706,F9,35.882352941,227.9047541,F9,35.882352941,227.9047541,50
CAK,SRQ,Table 6,20083,01270,82080,"Akron/Canton, Ohio, USA","Sarasota/Bradenton, Florida, USA",934,29.02173913,146.14756554,FL,59.925093633,136.119,FL,59.925093633,136.119,51
CAK,SAV,Table 6,20083,01270,82340,"Akron/Canton, Ohio, USA","Savannah, Georgia, USA",606,47.173913043,166.09,DL,40.783410138,164.56446328,FL,38.01843318,158.8050303,52
CAK,SEA,Table 6,20083,01270,82630,"Akron/Canton, Ohio, USA","Seattle, Washington, USA",2055,64.02173913,225.58624788,UA,26.485568761,203.63942308,FL,23.76910017,198.43964286,53
CAK,TPA,Table 6,20083,01270,87870,"Akron/Canton, Ohio, USA","Tampa, Florida, USA",894,314.67391304,120.73374093,FL,83.454231434,119.11431291,DL,8.9464594128,112.9619305,54
CAK,TUS,Table 6,20083,01270,91940,"Akron/Canton, Ohio, USA","Tucson, Arizona, USA",1740,11.956521739,203.95545455,F9,46.363636364,194.44882353,F9,46.363636364,194.44882353,55
CAK,PBI,Table 6,20083,01270,97160,"Akron/Canton, Ohio, USA","West Palm Beach, Florida, USA",984,24.347826087,185.728125,US,42.857142857,195.94125,DL,31.25,177.91328571,56
CAK,ICT,Table 6,20083,01270,97500,"Akron/Canton, Ohio, USA","Wichita, Kansas, USA",885,10.543478261,232.54484536,DL,45.360824742,205.76818182,UA,14.432989691,194.82714286,57
CAK,ILM,Table 6,20083,01270,97780,"Akron/Canton, Ohio, USA","Wilmington, North Carolina, USA",498,10.326086957,184.21968421,US,82.105263158,186.00269231,DL,14.736842105,170.01071429,58
ABY,LGA,Table 6,20083,01540,63760,"Albany, Georgia, USA","New York, New York, USA",859,15,239.91413043,DL,97.101449275,241.9169403,DL,97.101449275,241.9169403,59
ABY,IAD,Table 6,20083,01540,96460,"Albany, Georgia, USA","Washington, D.C., USA",647,18.152173913,281.45808383,DL,99.401197605,282.03855422,DL,99.401197605,282.03855422,60
ALB,ABQ,Table 6,20083,01580,01680,"Albany, New York, USA","Albuquerque, New Mexico, USA",1833,53.695652174,247.54552632,WN,38.663967611,266.39623037,UA,25.708502024,231.7276378,61
ALB,AVL,Table 6,20083,01580,05420,"Albany, New York, USA","Asheville, North Carolina, USA",688,17.282608696,181.4945283,US,61.635220126,198.72857143,DL,13.836477987,146.13045455,62
ALB,ATL,Table 6,20083,01580,05850,"Albany, New York, USA","Atlanta, Georgia, USA",852,136.52173913,371.26734873,DL,63.853503185,414.80185786,US,22.531847134,300.24212014,63
ALB,AUS,Table 6,20083,01580,06100,"Albany, New York, USA","Austin, Texas, USA",1577,75.869565217,215.83078797,WN,24.928366762,247.13206897,US,22.779369628,184.92320755,64
ALB,BWI,Table 6,20083,01580,07220,"Albany, New York, USA","Baltimore, Maryland, USA",288,632.5,110.75263791,WN,97.456607665,110.14642567,WN,97.456607665,110.14642567,65
ALB,BHM,Table 6,20083,01580,11030,"Albany, New York, USA","Birmingham, Alabama, USA",946,31.956521739,227.34040816,WN,42.517006803,226.4628,WN,42.517006803,226.4628,66
ALB,BOI,Table 6,20083,01580,11800,"Albany, New York, USA","Boise, Idaho, USA",2121,12.5,283.32269565,UA,45.217391304,282.08307692,NW,16.52173913,256.75473684,67
ALB,BUF,Table 6,20083,01580,13730,"Albany, New York, USA","Buffalo, New York, USA",251,13.369565217,226.62325203,US,96.74796748,224.44957983,US,96.74796748,224.44957983,68
ALB,BUR,Table 6,20083,01580,14070,"Albany, New York, USA","Glendale, California, USA",2457,18.47826087,258.71370588,WN,91.176470588,256.98877419,WN,91.176470588,256.98877419,69
ALB,CHS,Table 6,20083,01580,17900,"Albany, New York, USA","Charleston, South Carolina, USA",759,31.195652174,182.75801394,US,73.170731707,194.27504762,DL,16.724738676,153.98,70
ALB,CLT,Table 6,20083,01580,17960,"Albany, New York, USA","Charlotte, North Carolina, USA",646,124.13043478,232.04442207,US,73.380035026,261.31502387,DL,6.2171628722,97.959295775,71
ALB,MDW,Table 6,20083,01580,18500,"Albany, New York, USA","Chicago, Illinois, USA",723,405.2173913,204.11075107,UA,52.092274678,207.98822348,WN,32.778969957,191.14635843,72
ALB,CVG,Table 6,20083,01580,19270,"Albany, New York, USA","Cincinnati, Ohio, USA",623,42.391304348,361.23533333,DL,81.282051282,381.18864353,NW,4.1025641026,211.70125,73
ALB,CLE,Table 6,20083,01580,19770,"Albany, New York, USA","Cleveland, Ohio, USA",424,24.130434783,197.18887387,WN,52.252252252,188.95793103,WN,52.252252252,188.95793103,74
ALB,COS,Table 6,20083,01580,20410,"Albany, New York, USA","Colorado Springs, Colorado, USA",1634,18.695652174,262.56616279,UA,66.860465116,279.59182609,NW,11.627906977,211.5695,75
ALB,CAE,Table 6,20083,01580,20470,"Albany, New York, USA","Columbia, South Carolina, USA",725,24.02173913,198.97325792,US,65.158371041,197.54548611,US,65.158371041,197.54548611,76
ALB,CMH,Table 6,20083,01580,20570,"Albany, New York, USA","Columbus, Ohio, USA",508,50.217391304,183.37279221,WN,32.683982684,178.67370861,DL,11.038961039,153.89215686,77
ALB,DAL,Table 6,20083,01580,23210,"Albany, New York, USA","Dallas/Ft.Worth, Texas, USA",1435,132.2826087,250.59719803,US,26.458504519,252.33531056,DL,18.816762531,206.09532751,78
ALB,DAY,Table 6,20083,01580,23680,"Albany, New York, USA","Dayton, Ohio, USA",576,18.043478261,213.19686747,US,80.120481928,219.03428571,NW,6.0240963855,151.494,79
ALB,DEN,Table 6,20083,01580,24090,"Albany, New York, USA","Denver, Colorado, USA",1609,182.82608696,263.06140309,UA,35.671819263,291.36266667,NW,12.901307967,197.08152074,80
ALB,DTW,Table 6,20083,01580,24260,"Albany, New York, USA","Detroit, Michigan, USA",488,131.41304348,194.43483044,NW,83.540115798,194.46839604,WN,6.4516129032,174.94794872,81
ALB,ELP,Table 6,20083,01580,26930,"Albany, New York, USA","El Paso, Texas, USA",1932,11.847826087,260.05477064,WN,39.449541284,279.04372093,DL,11.009174312,220.53666667,82
ALB,XNA,Table 6,20083,01580,28270,"Albany, New York, USA","Fayetteville, Arkansas, USA",1179,10.652173913,253.15683673,DL,26.530612245,191.92115385,NW,16.326530612,176.9275,83
ALB,FLL,Table 6,20083,01580,29420,"Albany, New York, USA","Ft. Lauderdale, Florida, USA",1204,150.10869565,171.65790007,WN,39.753801593,191.68812386,DL,14.916727009,139.9081068,84
ALB,RSW,Table 6,20083,01580,29540,"Albany, New York, USA","Ft. Myers, Florida, USA",1204,75,173.5415942,WN,43.188405797,180.44231544,US,34.347826087,174.42649789,85
ALB,GRR,Table 6,20083,01580,33290,"Albany, New York, USA","Grand Rapids, Michigan, USA",595,11.52173913,235.52028302,NW,68.867924528,225.42232877,NW,68.867924528,225.42232877,86
ALB,GSO,Table 6,20083,01580,33460,"Albany, New York, USA","Greensboro/High Point, Nc, USA",564,27.282608696,176.21625498,US,81.274900398,183.04823529,CO,4.3824701195,127.12818182,87
ALB,GSP,Table 6,20083,01580,33530,"Albany, New York, USA","Greenville/Spartanburg, Sc, USA",706,38.804347826,205.44770308,US,73.109243697,212.36835249,US,73.109243697,212.36835249,88
ALB,HOU,Table 6,20083,01580,37320,"Albany, New York, USA","Houston, Texas, USA",1495,106.52173913,274.76193878,WN,36.632653061,241.24949861,WN,36.632653061,241.24949861,89
ALB,IND,Table 6,20083,01580,38490,"Albany, New York, USA","Indianapolis, Indiana, USA",682,75.108695652,157.02410999,NW,37.916063676,128.35877863,NW,37.916063676,128.35877863,90
ALB,JAN,Table 6,20083,01580,40080,"Albany, New York, USA","Jackson/Vicksburg, Mississippi, USA",1144,10.217391304,219.99574468,WN,31.914893617,249.59266667,US,21.276595745,161.619,91
ALB,JAX,Table 6,20083,01580,40140,"Albany, New York, USA","Jacksonville, Florida, USA",951,82.934782609,168.90377457,US,67.627785059,157.18850775,US,67.627785059,157.18850775,92
ALB,OAJ,Table 6,20083,01580,40160,"Albany, New York, USA","Jacksonville, North Carolina, USA",583,10.108695652,143.96774194,US,94.623655914,144.08261364,US,94.623655914,144.08261364,93
ALB,MCI,Table 6,20083,01580,42650,"Albany, New York, USA","Kansas City, Missouri, USA",1115,43.695652174,241.06534826,WN,24.378109453,266.00979592,NW,18.15920398,216.88561644,94
ALB,TYS,Table 6,20083,01580,45540,"Albany, New York, USA","Knoxville, Tennessee, USA",725,12.826086957,287.11601695,US,48.305084746,301.54368421,NW,20.338983051,217.17541667,95
ALB,LAS,Table 6,20083,01580,48880,"Albany, New York, USA","Las Vegas, Nevada, USA",2237,229.89130435,227.08002364,WN,59.054373522,235.20659728,US,10.165484634,228.1655814,96
ALB,LEX,Table 6,20083,01580,49850,"Albany, New York, USA","Lexington/Frankfort, Kentucky, USA",655,29.782608696,185.8820438,US,34.671532847,184.28473684,NW,30.291970803,149.3846988,97
ALB,LIT,Table 6,20083,01580,50670,"Albany, New York, USA","Little Rock, Arkansas, USA",1135,17.065217391,214.66375796,WN,23.566878981,228.65216216,UA,17.197452229,146.71037037,98
ALB,LAX,Table 6,20083,01580,51410,"Albany, New York, USA","Los Angeles, California, USA",2467,209.13043478,263.97423597,CO,26.03950104,238.83121756,CO,26.03950104,238.83121756,99
ALB,SDF,Table 6,20083,01580,51510,"Albany, New York, USA","Louisville, Kentucky, USA",703,52.934782609,190.15856263,WN,40.862422998,221.2361809,NW,17.864476386,141.7654023,100
ALB,MSN,Table 6,20083,01580,52470,"Albany, New York, USA","Madison, Wisconsin, USA",787,13.47826087,302.4091129,NW,51.612903226,338.475,UA,30.64516129,254.30421053,101
ALB,MEM,Table 6,20083,01580,57180,"Albany, New York, USA","Memphis, Tennessee, USA",1018,16.413043478,382.74980132,NW,33.112582781,443.2788,US,28.476821192,329.50581395,102
ALB,MIA,Table 6,20083,01580,57560,"Albany, New York, USA","Miami, Florida, USA",1225,31.195652174,236.90986063,US,61.672473868,220.65112994,DL,15.679442509,205.47777778,103
ALB,MKE,Table 6,20083,01580,57850,"Albany, New York, USA","Milwaukee, Wisconsin, USA",715,25.869565217,279.23214286,NW,55.882352941,269.44443609,NW,55.882352941,269.44443609,104
ALB,MSP,Table 6,20083,01580,57970,"Albany, New York, USA","Minneapolis/St.Paul, Minnesota, USA",979,91.304347826,350.67146429,NW,57.142857143,370.71027083,UA,20.238095238,309.89994118,105
ALB,MYR,Table 6,20083,01580,61830,"Albany, New York, USA","Myrtle Beach, South Carolina, USA",684,30,192.4101087,US,82.608695652,193.64403509,DL,7.9710144928,165.61090909,106
ALB,BNA,Table 6,20083,01580,62860,"Albany, New York, USA","Nashville, Tennessee, USA",825,103.58695652,176.18654774,WN,50.786988458,188.45545455,DL,10.283315845,136.94938776,107
ALB,MSY,Table 6,20083,01580,63580,"Albany, New York, USA","New Orleans, Louisiana, USA",1266,44.02173913,213.3962963,US,44.444444444,203.74366667,DL,10.864197531,167.4275,108
ALB,LGA,Table 6,20083,01580,63760,"Albany, New York, USA","New York, New York, USA",145,26.956521739,233.1503629,DL,56.451612903,213.05621429,DL,56.451612903,213.05621429,109
ALB,ORF,Table 6,20083,01580,64500,"Albany, New York, USA","Norfolk, Virginia, USA",423,57.826086957,173.17847744,WN,52.255639098,162.19208633,WN,52.255639098,162.19208633,110
ALB,OAK,Table 6,20083,01580,65420,"Albany, New York, USA","Oakland, California, USA",2548,36.630434783,269.87192878,WN,89.910979228,264.61864686,WN,89.910979228,264.61864686,111
ALB,OKC,Table 6,20083,01580,65840,"Albany, New York, USA","Oklahoma City, Oklahoma, USA",1371,20.108695652,291.6512973,WN,29.72972973,261.156,WN,29.72972973,261.156,112
ALB,OMA,Table 6,20083,01580,66060,"Albany, New York, USA","Omaha, Nebraska, USA",1138,24.673913043,238.14052863,NW,31.718061674,196.5875,NW,31.718061674,196.5875,113
ALB,ONT,Table 6,20083,01580,66180,"Albany, New York, USA","Ontario, California, USA",2423,22.065217391,282.10921182,WN,69.458128079,273.51042553,WN,69.458128079,273.51042553,114
ALB,MCO,Table 6,20083,01580,66600,"Albany, New York, USA","Orlando, Florida, USA",1073,530.2173913,149.28717712,WN,85.178351784,149.13094103,DL,3.1365313653,141.52339869,115
ALB,PHL,Table 6,20083,01580,69880,"Albany, New York, USA","Philadelphia, Pennsylvania, USA",212,37.065217391,243.21744868,US,98.53372434,242.7683631,US,98.53372434,242.7683631,116
ALB,PHX,Table 6,20083,01580,69980,"Albany, New York, USA","Phoenix, Arizona, USA",2159,119.45652174,254.84017288,WN,30.209281165,259.83873494,DL,10.919017288,204.36516667,117
ALB,PIT,Table 6,20083,01580,70470,"Albany, New York, USA","Pittsburgh, Pennsylvania, USA",367,87.391304348,150.2249005,WN,45.39800995,119.65827397,WN,45.39800995,119.65827397,118
ALB,PDX,Table 6,20083,01580,71790,"Albany, New York, USA","Portland, Oregon, USA",2395,70.217391304,280.36391641,UA,28.018575851,307.84287293,CO,14.241486068,247.63391304,119
ALB,RDU,Table 6,20083,01580,74830,"Albany, New York, USA","Raleigh/Durham, North Carolina, USA",544,161.63043478,151.06258238,WN,51.647612643,153.08449219,WN,51.647612643,153.08449219,120
ALB,RNO,Table 6,20083,01580,75500,"Albany, New York, USA","Reno, Nevada, USA",2379,26.195652174,279.74983402,WN,74.68879668,270.85216667,AA,2.489626556,254.44166667,121
ALB,RIC,Table 6,20083,01580,75820,"Albany, New York, USA","Richmond, Virginia, USA",407,16.630434783,233.76686275,US,83.006535948,233.6115748,DL,11.111111111,197.17470588,122
ALB,ROA,Table 6,20083,01580,76430,"Albany, New York, USA","Roanoke, Virginia, USA",497,11.739130435,208.45555556,US,65.740740741,209.08028169,NW,17.592592593,150.05210526,123
ALB,SMF,Table 6,20083,01580,77850,"Albany, New York, USA","Sacramento, California, USA",2491,50.108695652,269.79503254,WN,42.95010846,253.77075758,WN,42.95010846,253.77075758,124
ALB,STL,Table 6,20083,01580,78460,"Albany, New York, USA","St. Louis, Missouri, USA",910,84.347826087,217.43305412,WN,45.103092784,203.32537143,WN,45.103092784,203.32537143,125
ALB,SLC,Table 6,20083,01580,79070,"Albany, New York, USA","Salt Lake City, Utah, USA",1960,45.543478261,285.48873508,WN,34.844868735,244.22650685,WN,34.844868735,244.22650685,126
ALB,SAT,Table 6,20083,01580,79360,"Albany, New York, USA","San Antonio, Texas, USA",1643,51.739130435,233.71640756,WN,30.882352941,259.95986395,US,20.588235294,208.74459184,127
ALB,SAN,Table 6,20083,01580,79520,"Albany, New York, USA","San Diego, California, USA",2445,110.54347826,265.25285152,WN,38.151425762,257.69365979,DL,13.274336283,228.28466667,128
ALB,SFO,Table 6,20083,01580,79830,"Albany, New York, USA","San Francisco, California, USA",2559,147.82608696,329.63458088,UA,43.676470588,359.75055556,WN,14.485294118,251.53020305,129
ALB,SJC,Table 6,20083,01580,80050,"Albany, New York, USA","San Jose, California, USA",2543,44.456521739,280.6203912,WN,49.144254279,254.79393035,WN,49.144254279,254.79393035,130
ALB,SNA,Table 6,20083,01580,80650,"Albany, New York, USA","Santa Ana, California, USA",2449,35.869565217,313.43833333,UA,37.575757576,312.36524194,CO,10.303030303,279.85147059,131
ALB,SRQ,Table 6,20083,01580,82080,"Albany, New York, USA","Sarasota/Bradenton, Florida, USA",1167,11.739130435,213.22324074,US,62.962962963,200.54426471,US,62.962962963,200.54426471,132
ALB,SAV,Table 6,20083,01580,82340,"Albany, New York, USA","Savannah, Georgia, USA",837,16.739130435,313.63155844,US,50.649350649,271.66397436,US,50.649350649,271.66397436,133
ALB,SEA,Table 6,20083,01580,82630,"Albany, New York, USA","Seattle, Washington, USA",2355,122.7173913,283.85166519,UA,29.495128432,289.02249249,DL,19.309123118,260.25325688,134
ALB,GEG,Table 6,20083,01580,85290,"Albany, New York, USA","Spokane, Washington, USA",2133,16.195652174,305.79872483,UA,32.88590604,322.19,WN,26.845637584,296.232,135
ALB,TLH,Table 6,20083,01580,87620,"Albany, New York, USA","Tallahassee, Florida, USA",1032,12.173913043,254.36830357,US,58.035714286,262.72153846,DL,37.5,248.07642857,136
ALB,TPA,Table 6,20083,01580,87870,"Albany, New York, USA","Tampa, Florida, USA",1130,286.73913043,155.49110311,WN,69.825625474,152.61490228,WN,69.825625474,152.61490228,137
ALB,TUS,Table 6,20083,01580,91940,"Albany, New York, USA","Tucson, Arizona, USA",2149,19.565217391,278.74311111,WN,46.666666667,286.62619048,US,22.777777778,231.33902439,138
ALB,TUL,Table 6,20083,01580,92080,"Albany, New York, USA","Tulsa, Oklahoma, USA",1260,15.869565217,252.17726027,UA,28.767123288,252.20666667,NW,24.657534247,232.16083333,139
ALB,IAD,Table 6,20083,01580,96460,"Albany, New York, USA","Washington, D.C., USA",325,99.565217391,292.90907205,US,92.248908297,295.44518343,UA,2.9475982533,262.49296296,140
ALB,PBI,Table 6,20083,01580,97160,"Albany, New York, USA","West Palm Beach, Florida, USA",1163,91.847826087,172.88435503,US,60,165.26378698,US,60,165.26378698,141
ALB,ILM,Table 6,20083,01580,97780,"Albany, New York, USA","Wilmington, North Carolina, USA",625,25.869565217,176.92021008,US,92.016806723,173.82789954,US,92.016806723,173.82789954,142
ABQ,AMA,Table 6,20083,01680,02780,"Albuquerque, New Mexico, USA","Amarillo, Texas, USA",277,27.391304348,105.0690873,WN,100,105.0690873,WN,100,105.0690873,143
ABQ,ATL,Table 6,20083,01680,05850,"Albuquerque, New Mexico, USA","Atlanta, Georgia, USA",1269,142.5,314.88040427,DL,45.690312738,378.84016694,F9,21.12890923,229.14043321,144
ABQ,AUS,Table 6,20083,01680,06100,"Albuquerque, New Mexico, USA","Austin, Texas, USA",619,150.32608696,193.02371656,WN,69.342010123,198.50374348,AA,18.365871294,192.78519685,145
ABQ,BWI,Table 6,20083,01680,07220,"Albuquerque, New Mexico, USA","Baltimore, Maryland, USA",1670,374.7826087,217.08852668,WN,65.052204176,227.25538564,CO,4.7563805104,151.08042683,146
